17321-1472396802-2470161,hect,ecxtpa,acdocptirt,fo,fel,xeclt,@n,twejar@x,wesj@,Limburg
17379-1472593003-2478591,hect,ecxtpar,acdocptir,vor,vel,xeclt,@,twejar@x,wicsj@,Limburg
17469-1474484260-2491969,hect,ecxtpacr,acdocptirt,vo,vel,xecl,@n,twejar@x,wesj@,Limburg
17777-1482059813-2543275,hect,ecxtpar,acdocptirt,vo,vel,xecl,n,twejar@x,wicsj@,Limburg
17820-1485768181-2559252,hect,ecxtpar,acdocptir,vo,vel,xeclt,@n,twejar@x,wesj@,Limburg
17838-1484488231-2553115,hect,ecxtpa,acdocptir,for,vel,xeclt,n,twejar@x,wicsj@,Limburg
1911-1449236877-197940,hect,ecxtpar,acdocptir,vo,fel,xeclt,@n,twejar@x,wicsj@,Limburg
1987-1449646202-484236,hect,ecxtpa,acdocptirt,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
2033-1449243636-205717,hect,ecxtpacr,acdocptirt,vo,fel,xecl,n,twejar@x,wesj@,Limburg
204-1449128202-18919,hect,ecxtpar,acdocptirt,fo,vel,xecl,@n,twejar@x,wesj@,Limburg
2219-1449526790-462413,hect,ecxtpa,acdocptir,fo,fel,xeclt,@n,twejar@x,wesj@,Limburg
2238-1449334083-288964,hect,ecxtpac,acdocptirt,vo,vel,xeclt,@n,twejar@x,wicsj@,Limburg
2339-1449315888-271169,hect,ecxtpar,@docpt@r,vo,vel,xecl,@n,twejar@x,wesj@,Limburg
2343-1449416301-371325,hect,ecxtpa,acdocptir,fo,vel,xeclt,n,twejar@x,wicsj@,Limburg
2416-1449316057-270285,hect,ecxtpac,acdocptir,fo,vel,xecl,@n,twicjacr@x,wesj@,Limburg
2477-1449416156-293393,hect,ecxtpar,acdocptirt,fo,fel,xeclt,n,twejar@x,wesj@,Limburg
2526-1449322766-283354,hect,ecxtpar,acdocptirt,vo,vel,xecl,@n,twejar@x,wesj@,Limburg
2720-1449359657-325603,hect,ecxtpacr,acdocptirt,fo,fel,xeclt,@n,twejar@x,wesj@,Limburg
2744-1449397744-341107,hect,ecxtpar,acdocptir,fo,vel,xeclt,@n,twejar@x,wicsj@,Limburg
2782-1449530940-465135,hect,ecxtpar,acdocptir,fo,vel,xecl,@n,twejar@x,wicsj@,Limburg
2981-1449429542-388021,hect,ecxtpa,acdocptirt,fo,fel,xeclt,@n,twejar@x,wesj@,Limburg
3025-1449435144-397205,hect,ecxtpacr,acdocptir,fo,fel,xecl,@n,twejar@x,wicsj@,Limburg
3047-1449412658-366685,hect,ecxtpa,acdocptirt,vo,fel,xecl,@n,twejar@x,wesj@,Limburg
3151-1449437477-400450,hect,ecxtpar,acdocptirt,vo,vel,xeclt,@n,twejar@x,wesj@,Limburg
3178-1449470399-411313,hect,ecxtpar,acdocptir,fo,vel,xeclt,n,twejar@x,wesj@,Limburg
3292-1449510907-441575,hect,ecxtpa,acdocptirt,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
3293-1449601596-498771,hect,ecxtpa,acdocptirt,vo,vel,xecl,@n,twejar@x,wesj@,Limburg
3318-1449507857-437623,hect,ecxtpar,acdocptirt,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
3333-1449774493-576284,hect,ecxtpar,acdocptirt,fo,fel,xeclt,n,twejar@x,wesj@,Limburg
3594-1449607070-506767,hect,ecxtpa,acdocptir,vo,vel,xecl,@n,twejar@x,wesj@,Limburg
3677-1449655321-524877,hect,ecxtpa,@docpt@r,fo,vel,xecl,@n,twejar@x,wicsj@,Limburg
3733-1449691416-549082,hect,ecxtpa,acdocptirt,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
3737-1454333202-1218029,hect,ecxtpa,acdocptir,for,vel,xecl,@n,twejar@x,wicsj@,Limburg
3973-1450007566-632955,hect,@xtp@r,acdocptir,fo,vel,xecl,@n,twejar@x,wicsj@,Limburg
4124-1450201012-683635,hect,ecxtpar,acdocptir,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
4215-1450388425-661969,hect,ecxtpa,acdocptir,fo,fel,xeclt,@n,twejar@x,wesj@,Limburg
4390-1450362821-708609,hect,ecxtpa,acdocptirt,fo,vel,xeclt,@,twejar@x,wicsj@,Limburg
4502-1450625834-739151,hect,ecxtpacr,acdocptir,fo,vel,xecl,@n,twejar@x,wicsj@,Limburg
4547-1450966603-740333,hect,ecxtpar,acdocptirt,fo,vel,xeclt,n,twejar@x,wesj@,Limburg
4642-1450782744-761435,hect,ecxtpa,acdocptir,fo,vel,xeclt,n,twejar@x,wesj@,Limburg
4672-1451681144-774568,hect,ecxtpar,acdocptir,fo,fel,xeclt,n,twejar@x,wesj@,Limburg
4682-1450962821-775702,hect,ecxtpar,acdocptirt,fo,fel,xecl,@n,twejar@x,wesj@,Limburg
4690-1450999812-779161,hect,ecxtpacr,acdocptir,fo,fel,xeclt,@n,twicjacr@x,wicsj@,Limburg
4722-1451133182-785064,hect,@xtp@r,acdocptirt,vo,fel,xecl,@n,twejar@x,wesj@,Limburg
4769-1451320977-801671,hect,ecxtpac,acdocptir,vo,vel,xecl,@n,twejar@x,wesj@,Limburg
4772-1451327143-804682,hect,ecxtpar,acdocptirt,vor,vel,xeclt,@n,twejar@x,wesj@,Limburg
4773-1451382921-814137,hect,ecxtpa,acdocptirt,fo,fel,xecl,@n,twejar@x,wesj@,Limburg
4777-1451479598-825568,hect,ecxtpar,acdocptirt,vo,vel,xeclt,@n,twejar@x,wesj@,Limburg
4782-1451324963-802398,hect,ecxtpar,acdocptir,fo,fel,xeclt,@n,twejar@x,wesj@,Limburg
4830-1452016352-856731,hect,ecxtpar,acdocptir,fo,fel,xeclt,@n,twejar@x,wesj@,Limburg
4851-1451498310-827216,hect,ecxtpar,acdocptirt,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
4858-1451522333-830232,hect,xtp@r,acdocptir,fo,vel,xecl,@n,twejar@x,wicsj@,Limburg
5058-1454081942-1099768,hect,ecxtpa,acdocptirt,vo,fel,xecl,@n,twejar@x,wesj@,Limburg
5088-1452632496-889949,hect,ecxtpar,acdocptirt,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
5194-1453412642-916836,hect,ecxtpac,acdocptir,fo,vel,xecl,@n,twejar@x,wicsj@,Limburg
5203-1453477566-918884,hect,ecxtpa,acdocptirt,vo,vel,xeclt,@n,twejar@x,wesj@,Limburg
5418-1454009070-966635,hect,ecxtpa,acdocptir,fo,fel,xecl,@n,twejar@x,wesj@,Limburg
5476-1454010014-974820,hect,ecxtpa,acdocptir,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
5486-1454008915-967794,hect,@xtp@r,acdocptir,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
5664-1454009141-971087,hect,ecxtpa,acdocptir,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
5728-1454058589-1067587,hect,ecxtpac,acdocptir,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
5882-1454011958-1006767,hect,ecxtpar,acdocptir,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
5900-1455443004-991328,hect,ecxtpar,acdocptirt,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
5981-1454107051-1128380,hect,ecxtpar,acdocptirt,for,fel,xeclt,n,twejar@x,wesj@,Limburg
6178-1454050420-1059330,hect,ecxtpac,acdocptir,fo,vel,xeclt,@n,twejar@x,wicsj@,Limburg
6187-1454619019-1337050,hect,ecxtpa,acdocptir,vo,vel,xeclt,@n,twejar@x,wesj@,Limburg
6352-1454082756-1101752,hect,ecxtpar,acdocptirt,fo,fel,xeclt,n,twejar@x,wicsj@,Limburg
6377-1454277959-1108479,hect,ecxtpar,acdocptirt,vo,vel,xecl,@n,twejar@x,wesj@,Limburg
6420-1454097445-1118777,hect,ecxtpacr,acdocptirt,vo,vel,xecl,@n,twejar@x,wicsj@,Limburg
6499-1454439232-1136404,hect,ecxtpac,@docpt@rt,vo,vel,xecl,@n,twejar@x,wesj@,Limburg
6562-1454178385-1155240,hect,ecxtpar,acdocptirt,fo,vel,xecl,@n,twejar@x,wesj@,Limburg
6628-1454239869-1170382,hect,ecxtpa,acdocptir,vo,vel,xeclt,@,twejar@x,wesj@,Limburg
6676-1454263389-1187974,hect,ecxtpar,acdocptirt,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
6679-1454264092-1189005,hect,ecxtpar,acdocptir,fo,vel,xecl,@n,twejar@x,wicsj@,Limburg
6705-1454269846-1197368,hect,ecxtpar,acdocptirt,fo,vel,xecl,@n,twejar@x,wesj@,Limburg
6813-1454368486-1235045,hect,ecxtpar,acdocptir,fo,vel,xecl,@n,twejar@x,wesj@,Limburg
6875-1454450841-1256052,hect,ecxtpar,acdocptir,for,vel,xeclt,n,twejar@x,wicsj@,Limburg
6969-1454515881-1282195,hect,ecxtpacr,acdocptirt,fo,vel,xeclt,@n,twejar@x,wicsj@,Limburg
6971-1454522975-1299120,hect,ecxtpar,acdocptirt,vor,vel,xeclt,n,twejar@x,wesj@,Limburg
7017-1454571785-1319412,hect,ecxtpar,acdocptirt,vo,fel,xecl,@n,twejar@x,wesj@,Limburg
7062-1454516265-1282183,hect,ecxtpa,acdocptirt,vo,vel,xecl,@n,twejar@x,wesj@,Limburg
7074-1454515867-1281092,hect,ecxtpar,acdocptirt,for,vel,xecl,@n,twejar@x,wesj@,Limburg
7091-1454695375-1356876,hect,ecxtpa,acdocptir,vo,vel,xeclt,n,twejar@x,wesj@,Limburg
7103-1455017027-1400878,hect,ecxtpa,acdocptir,vo,vel,xeclt,@n,twejar@x,wesj@,Limburg
7113-1454515922-1282474,hect,ecxtpar,acdocptirt,fo,vel,xeclt,n,twejar@x,wesj@,Limburg
7183-1454520916-1296089,hect,ecxtpa,acdocptir,vo,vel,xecl,@n,twejar@x,wesj@,Limburg
7202-1454533497-1307703,hect,ecxtpar,acdocptir,vo,fel,xecl,@n,twejar@x,wesj@,Limburg
7358-1454699408-1358705,hect,ecxtpa,acdocptir,fo,vel,xecl,@n,twejar@x,wicsj@,Limburg
7528-1455146149-1418515,hect,ecxtpa,acdocptirt,for,fel,xeclt,@n,twejar@x,wesj@,Limburg
7538-1455195834-1420495,hect,ecxtpar,acdocptirt,vo,fel,xeclt,@n,twejar@x,wesj@,Limburg
7543-1455197524-1421013,hect,ecxtpar,acdocptirt,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
7545-1455202470-1421894,hect,ecxtpar,acdocptirt,vo,vel,xecl,@,twejar@x,wesj@,Limburg
7791-1456080481-1492153,hect,ecxtpar,acdocptir,fo,vel,xecl,@n,twejar@x,wesj@,Limburg
7861-1456256089-1507331,hect,ecxtpar,acdocptirt,vo,vel,xecl,@,twejar@x,wicsj@,Limburg
7922-1456432134-1518305,hect,ecxtpar,acdocptir,vo,fel,xecl,@,twejar@x,wesj@,Limburg
7980-1457085346-1554618,hect,ecxtpar,acdocptir,fo,vel,xeclt,n,twejar@x,wesj@,Limburg
8132-1457614805-1571528,hect,ecxtpa,acdocptirt,vo,vel,xecl,@n,twejar@x,wesj@,Limburg
8236-1457784727-1611018,hect,ecxtpar,acdocptir,vo,vel,xecl,@n,twejar@x,wesj@,Limburg
8289-1457714771-1588794,hect,@xtp@r,acdocptir,fo,fel,xecl,@,twejar@x,wicsj@,Limburg
8295-1457731569-1605026,hect,ecxtpar,acdocptirt,fo,fel,xeclt,@n,twejar@x,wesj@,Limburg
8392-1457714815-1588211,hect,ecxtpa,acdocptir,fo,vel,xecl,@n,twejar@x,wesj@,Limburg
8490-1457720422-1599984,hect,ecxtpar,acdocptir,for,vel,xeclt,@n,twejar@x,wicsj@,Limburg
8595-1457906798-1623596,hect,ecxtpar,acdocptirt,fo,fel,xeclt,@n,twejar@x,wesj@,Limburg
8668-1457954121-1636042,hect,ecxtpac,acdocptirt,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
8708-1457952146-1630993,hect,ecxtpa,acdocptirt,vo,vel,xeclt,@n,twejar@x,wesj@,Limburg
8788-1457955592-1639972,hect,ecxtpar,acdocptirt,fo,fel,xecl,@n,twejar@x,wesj@,Limburg
8823-1458160496-1670330,hect,ecxtpa,acdocptir,fo,vel,xeclt,n,twejar@x,wesj@,Limburg
8877-1463073384-1809692,hect,ecxtpar,acdocptirt,fo,fel,xeclt,@n,twejar@x,wesj@,Limburg
9006-1458732391-1700767,hect,ecxtpar,acdocptirt,fo,vel,xecl,@n,twejar@x,wesj@,Limburg
9058-1460195680-1716090,hect,ecxtpar,acdocptirt,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
9096-1459549481-1725601,hect,ecxtpa,acdocptirt,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
9109-1459936712-1730935,hect,@xtpacr,acdocptir,fo,vel,xecl,@n,twejar@x,wesj@,Limburg
9111-1460023789-1747772,hect,ecxtpacr,@docpt@rt,fo,vel,xecl,@n,twicjacr@x,wesj@,Limburg
9114-1459856097-1732581,hect,ecxtpa,acdocptir,fo,vel,xeclt,@n,twejar@x,wicsj@,Limburg
9117-1459893296-1742111,hect,ecxtpacr,acdocptirt,fo,vel,xeclt,n,twejar@x,wesj@,Limburg
9120-1459853557-1731419,hect,ecxtpar,acdocptir,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
9122-1459854596-1731859,hect,ecxtpac,acdocptirt,vo,vel,xeclt,@n,twicjacr@x,wicsj@,Limburg
9128-1459885787-1741146,hect,ecxtpar,acdocptirt,fo,fel,xeclt,@n,twejar@x,wesj@,Limburg
9131-1459855907-1732799,hect,ecxtpac,acdocptirt,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
9132-1459855721-1732340,hect,ecxtpar,acdocptirt,fo,vel,xecl,@n,twejar@x,wesj@,Limburg
9136-1459857640-1733867,hect,@xtp@r,acdocptirt,vo,vel,xecl,@n,twejar@x,wesj@,Limburg
9140-1459858569-1734573,hect,ecxtpar,acdocptirt,vo,vel,xeclt,@n,twejar@x,wesj@,Limburg
9141-1459858801-1734803,hect,ecxtpar,acdocptir,vo,vel,xecl,@n,twejar@x,wesj@,Limburg
9143-1459867443-1735766,hect,ecxtpacr,acdocptirt,fo,vel,xecl,@n,twejar@x,wicsj@,Limburg
9144-1459863276-1736634,hect,ecxtpa,@docpt@rt,for,fel,xecl,@n,twejar@x,wesj@,Limburg
9145-1459863218-1736557,hect,ecxtpar,acdocptirt,fo,vel,xeclt,@n,twejar@x,wicsj@,Limburg
9157-1459872114-1738481,hect,ecxtpa,@docpt@rt,vo,vel,xeclt,n,twejar@x,wesj@,Limburg
9161-1459874353-1739235,hect,ecxtpa,acdocptirt,fo,vel,xeclt,@n,twejar@x,wesj@,Limburg
9164-1459875531-1739632,hect,ecxtpar,acdocptirt,vo,vel,xeclt,@n,twejar@x,wesj@,Limburg
9175-1459892023-1741983,hect,ecxtpa,acdocptirt,fo,vel,xecl,@n,twejar@x,wesj@,Limburg
9179-1459903515-1742976,hect,ecxtpar,acdocptir,for,vel,xecl,@n,twicjacr@x,wicsj@,Limburg
9181-1459944837-1744972,hect,ecxtpar,acdocptirt,fo,vel,xeclt,n,twejar@x,wesj@,Limburg
9188-1460020405-1747644,hect,ecxtpar,acdocptir,for,vel,xeclt,@n,twejar@x,wesj@,Limburg
9240-1460552672-1761107,hect,ecxtpa,acdocptirt,fo,vel,xecl,@n,twejar@x,wesj@,Limburg
9254-1460841020-1767616,hect,ecxtpar,acdocptirt,vo,vel,xeclt,@n,twejar@x,wesj@,Limburg
9301-1461529272-1783680,hect,@xtp@,acdocptir,vo,vel,xeclt,@n,twejar@x,wesj@,Limburg
9531-1463918457-1842027,hect,ecxtpa,acdocptir,vo,fel,xecl,@n,twejar@x,wesj@,Limburg
9669-1463952103-1846207,hect,ecxtpa,acdocptirt,fo,vel,xeclt,@n,twicjacr@x,wicsj@,Limburg
9726-1464120759-1886942,hect,ecxtpa,acdocptir,vo,fel,xecl,@,twejar@x,wicsj@,Limburg
9888-1465597981-2296365,hect,ecxtpar,acdocptirt,fo,vel,xecl,@n,twejar@x,wesj@,Limburg
9925-1468614784-2405576,hect,ecxtpar,@docpt@r,for,vel,xecl,@n,twejar@x,wesj@,Limburg
10167-1464126916-1893852,hect,@xtp@r,acdocptir,fo,vel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
10335-1464335603-2011223,hect,ecxtpar,acdocptirt,fo,vel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
10442-1465930084-2316331,hect,ecxtpar,acdocptirt,fo,fel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
10609-1464159412-1898476,hect,ecxtpa,@docpt@r,for,vel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
10723-1464114579-1877302,hect,ecxtpa,acdocptirt,fo,vel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
10895-1464106469-1869190,hect,ecxtpa,acdocptirt,fo,fel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
11156-1464199525-1930874,hect,ecxtpa,acdocptir,fo,vel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
11791-1464168921-1904084,hect,ecxtpar,@docpt@rt,vor,vel,xecl,@n,twejar@x,wicsj@,Oost_Overijsel-Gelderland
11940-1464166782-1902764,hect,ecxtpar,@docpt@r,vor,vel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
12145-1464250378-1925496,hect,ecxtpac,acdocptirt,for,vel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
12631-1464260880-1959953,hect,ecxtpac,acdocptirt,fo,fel,xecl,n,twejar@x,wesj@,Oost_Overijsel-Gelderland
12954-1464299868-2002688,hect,ecxtpar,acdocptirt,fo,vel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
13104-1464300962-2003459,hect,ecxtpa,acdocptir,fo,vel,xeclt,n,twejar@x,wesj@,Oost_Overijsel-Gelderland
13285-1464898941-1941095,hect,ecxtpa,acdocptirt,fo,fel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
13452-1464285576-1980831,hect,ecxtpa,acdocptirt,for,fel,xeclt,@,twejar@x,wesj@,Oost_Overijsel-Gelderland
13550-1465926109-2315692,hect,ecxtpar,acdocptir,fo,fel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
1383-1449229107-188147,hect,@xtp@r,acdocptir,fo,vel,xeclt,n,twejar@x,wesj@,Oost_Overijsel-Gelderland
13884-1465541127-2289660,hect,ecxtpac,acdocptirt,fo,fel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
14656-1464296531-1997622,hect,@xtpac,@docpt@rt,for,fel,xeclt,n,twejar@x,wesj@,Oost_Overijsel-Gelderland
14712-1464908350-2215398,hect,ecxtpar,acdocptirt,for,vel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
14949-1464344696-2021014,hect,ecxtpar,acdocptir,fo,fel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
1496-1449168654-116995,hect,ecxtpa,acdocptirt,fo,fel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
14966-1464383190-2069696,hect,ecxtpar,acdocptirt,fo,fel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
15012-1465406882-2102165,hect,ecxtpar,acdocptir,fo,fel,xeclt,n,twejar@x,wesj@,Oost_Overijsel-Gelderland
1524-1453228272-84951,hect,ecxtpacr,acdocptirt,fo,fel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
15271-1464425098-2036362,hect,ecxtpa,acdocptirt,vo,fel,xeclt,n,twejar@x,wesj@,Oost_Overijsel-Gelderland
15456-1464343730-2019777,hect,ecxtpar,acdocptirt,vo,fel,xeclt,n,twejar@x,wicsj@,Oost_Overijsel-Gelderland
15474-1464431198-2085466,hect,ecxtpar,@docpt@rt,vor,vel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
15580-1464347885-2024583,hect,ecxtpac,acdocptirt,fo,fel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
15629-1464794393-2191426,hect,ecxtpa,acdocptirt,vo,vel,xeclt,@n,twejar@x,wicsj@,Oost_Overijsel-Gelderland
15664-1464354817-2032117,hect,ecxtpa,acdocptir,vor,vel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
16057-1464363145-2043596,hect,ecxtpacr,acdocptir,fo,fel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
16156-1464645820-2164770,hect,ecxtpa,@docpt@rt,vor,vel,xeclt,n,twicjacr@x,wicsj@,Oost_Overijsel-Gelderland
16188-1464548935-2132548,hect,ecxtpa,acdocptir,fo,fel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
1621-1449160206-92701,hect,ecxtpa,acdocptirt,vo,vel,xecl,n,twejar@x,wesj@,Oost_Overijsel-Gelderland
16213-1464638597-2161347,hect,ecxtpar,acdocptirt,for,fel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
16270-1464079594-1853627,hect,ecxtpa,acdocptirt,vo,fel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
16295-1465204867-2209467,hect,ecxtpar,acdocptir,for,fel,xeclt,n,twejar@x,wesj@,Oost_Overijsel-Gelderland
16300-1464111766-1874894,hect,ecxtpa,acdocptirt,fo,vel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
16318-1464119995-1885181,hect,ecxtpa,acdocptirt,fo,fel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
16368-1464207213-1940116,hect,ecxtpa,acdocptir,vor,fel,xeclt,@n,twejar@x,wicsj@,Oost_Overijsel-Gelderland
16497-1464629557-2155258,hect,ecxtpa,acdocptirt,vo,vel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
16501-1464621036-2150496,hect,ecxtpa,acdocptirt,for,fel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
16505-1464531088-2123832,hect,ecxtpa,acdocptir,for,vel,xecl,@n,twejar@x,wicsj@,Oost_Overijsel-Gelderland
16532-1464626598-2150076,hect,ecxtpa,acdocptirt,fo,vel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
1654-1449403688-348551,hect,ecxtpa,acdocptirt,for,vel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
16621-1464988927-2227221,hect,ecxtpa,acdocptirt,for,fel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
17187-1472373429-2444655,hect,ecxtpar,acdocptirt,fo,fel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
17226-1472378786-2463647,hect,ecxtpacr,acdocptirt,for,fel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
17237-1472373829-2450406,hect,ecxtpar,@docpt@r,vo,vel,xecl,n,twejar@x,wesj@,Oost_Overijsel-Gelderland
17518-1476281973-2508957,hect,ecxtpacr,acdocptir,fo,fel,xeclt,@,twejar@x,wicsj@,Oost_Overijsel-Gelderland
17700-1479846564-2531295,hect,ecxtpa,acdocptirt,fo,vel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
1814-1449179040-149292,hect,ecxtpar,acdocptirt,fo,fel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
1959-1449222678-180050,hect,ecxtpar,acdocptir,vo,vel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
1982-1449233260-193719,hect,ecxtpa,@docpt@rt,vor,vel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
2057-1449243285-205088,hect,ecxtpa,acdocptirt,fo,vel,xeclt,n,twejar@x,wesj@,Oost_Overijsel-Gelderland
2426-1449417664-374274,hect,ecxtpar,acdocptirt,fo,vel,xeclt,@,twejar@x,wesj@,Oost_Overijsel-Gelderland
2486-1449320999-280810,hect,ecxtpa,acdocptirt,fo,fel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
2515-1449323748-285359,hect,ecxtpar,acdocptir,fo,vel,xeclt,n,twejar@x,wesj@,Oost_Overijsel-Gelderland
2612-1449335867-299551,hect,ecxtpa,acdocptir,fo,vel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
2625-1452267362-870294,hect,ecxtpar,acdocptir,fo,fel,xeclt,@n,twejar@x,wicsj@,Oost_Overijsel-Gelderland
2640-1450564656-730696,hect,ecxtpacr,@docpt@r,vo,fel,xeclt,n,twejar@x,wesj@,Oost_Overijsel-Gelderland
2668-1449343817-310393,hect,ecxtpacr,acdocptirt,fo,vel,xecl,@n,twejar@x,wicsj@,Oost_Overijsel-Gelderland
2682-1449347998-315943,hect,ecxtpa,acdocptirt,vo,vel,xecl,@,twejar@x,wicsj@,Oost_Overijsel-Gelderland
2849-1451378142-813018,hect,ecxtpa,acdocptir,fo,vel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
2982-1449407465-356841,hect,ecxtpa,acdocptir,vo,vel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
3060-1449413281-367347,hect,ecxtpar,acdocptir,fo,fel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
309-1449089058-30104,hect,ecxtpa,acdocptirt,fo,fel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
3377-1449532276-466046,hect,ecxtpar,@docpt@r,fo,fel,xeclt,n,twejar@x,wesj@,Oost_Overijsel-Gelderland
3399-1449525604-460864,hect,ecxtpa,acdocptirt,vo,vel,xeclt,n,twejar@x,wesj@,Oost_Overijsel-Gelderland
3428-1449558070-467498,hect,ecxtpa,acdocptirt,fo,fel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
3437-1449564612-469600,hect,ecxtpar,acdocptirt,fo,vel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
3477-1449583981-479896,hect,ecxtpacr,acdocptir,for,vel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
3583-1449604341-502420,hect,ecxtpa,acdocptirt,for,vel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
3601-1449607512-508162,hect,ecxtpacr,acdocptirt,for,vel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
3702-1449704545-557151,hect,@xtp@r,acdocptir,vo,fel,xeclt,n,twicjacr@x,wesj@,Oost_Overijsel-Gelderland
3748-1457827432-1615423,hect,ecxtpa,acdocptirt,fo,fel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
3823-1452344342-687068,hect,ecxtpar,acdocptirt,vo,fel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
3857-1449776362-576897,hect,ecxtpacr,acdocptirt,vo,vel,xecl,n,twejar@x,wesj@,Oost_Overijsel-Gelderland
3872-1449785626-580797,hect,ecxtpa,acdocptir,fo,fel,xeclt,@,twejar@x,wesj@,Oost_Overijsel-Gelderland
3964-1449925859-608062,hect,ecxtpa,@docpt@r,fo,vel,xecl,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
3975-1449926622-609061,hect,ecxtpa,acdocptirt,fo,fel,xecl,@,twejar@x,wicsj@,Oost_Overijsel-Gelderland
4012-1449944567-614182,hect,ecxtpa,@docpt@r,fo,fel,xeclt,@n,twejar@x,wesj@,Oost_Overijsel-Gelderland
4028-1449963940-624173,hect,ecxtpar,acdocptirt,fo,fel,xeclt,n,twejar@x,wesj@,Oost_Overijsel-Gelderland
