16849-1466661703-2366552,na,d@,toc,n,d@,regc@,far,d@,kacptein,blei,wecx,Limburg
16938-1469361998-2402604,na,d@,toc,icn,d,regc@n,var,d@,kacbidein,blei,wecx,Limburg
17031-1471295978-2426605,na,d@,tocxt,n,d,regc@n,fart,d,kacpitein,blei,wecx,Limburg
17089-1472370337-2434912,na,d@,toc,n,d@,regc@n,var,d,kacp@tein,blei,wecx,Limburg
17126-1472372119-2437491,na,d@,tocxt,icn,d@,regc@n,far,d@,kacp@tein,blei,wecx,Limburg
1726-1449170644-123951,na,d@,toc,n,d@,regc@n,fart,d,kacp@tein,blei,wecx,Limburg
17282-1472373810-2447852,na,d@,tocxt,icn,d@,regc@,var,d@,kacp@tein,blei,wecx,Limburg
17321-1472396338-2455407,na,d@,toc,n,d,regc@,far,d@,kacptein,blei,wecx,Limburg
17379-1472592803-2478537,na,d@,tocx,icn,d,regc@,var,d@,k@bidein,blei,wecx,Limburg
17469-1474483308-2491912,na,d@,toc,icn,d@,regc@n,var,d@,kacb@dein,blei,wecx,Limburg
17777-1482059097-2543222,na,d@,tocxt,n,d@,regc@n,var,d@,kacpitein,blei,wecx,Limburg
17820-1485298033-2550409,na,d,tocx,icn,d,regc@n,far,d@,kacptein,blei,wecx,Limburg
17838-1484341041-2553058,na,d@,tocxt,icn,d@,regc@n,vart,d@,kacptein,blei,wecx,Limburg
1911-1449193339-167475,na,d@,tocxt,n,d@,regc@,fart,d,kacpitein,blei,wecx,Limburg
1987-1449589792-483285,na,d@,tocxt,n,d@,rex@n,vart,d@,kacpitein,blei,wecx,Limburg
2007-1449229588-189454,na,d@,tocxt,n,d@,regc@,far,d@,kacpitein,blei,wecx,Limburg
2033-1449235363-195150,na,d@,tocxt,n,d@,regc@n,vart,d@,kacpitein,blei,wecx,Limburg
204-1449071161-16357,na,d,toc,n,d@,regcn,var,d,kacp@tein,blei,wecx,Limburg
2219-1449525809-461368,na,d@,tocxt,n,d@,regc@n,vart,d@,kacp@tein,blei,wecx,Limburg
2238-1449326040-286341,na,d@,toc,n,d@,regc@n,var,d@,kacbidein,blei,wecx,Limburg
2339-1449314763-263158,na,d@,toc,n,d@,regc@,var,d@,kacpitein,blei,wecx,Limburg
2343-1449415434-370682,na,d@,toc,n,d@,regcn,far,d@,kacpitein,blei,wecx,Limburg
2416-1449314707-266793,na,d@,tocx,n,d@,regcn,far,d@,kacb@dein,blei,wecx,Limburg
2477-1449316997-272836,na,d@,tocxt,n,d@,regc@n,far,d,kacbidein,blei,wecx,Limburg
2526-1449321277-281224,na,d@,tocxt,n,d@,regc@,vart,d,kacp@tein,blei,wecx,Limburg
2720-1449358082-317919,na,d,tocx,n,d@,regcn,far,d,kacbdein,blei,wecx,Limburg
2744-1449354748-322348,na,d@,tocx,n,d@,regc@n,far,d@,kacbidein,blei,wecx,Limburg
2782-1449364022-328077,na,d@,tocxt,n,d@,regcn,far,d@,kacp@tein,blei,wecx,Limburg
2981-1449405746-354082,na,d@,tocx,n,d@,regc@,vart,d@,kacbidein,blei,wecx,Limburg
3025-1449434544-395866,na,d@,tocx,n,d@,rex@,far,d@,kacbidein,blei,wecx,Limburg
3047-1449412278-364187,na,d,tocx,n,d@,regcn,vart,d,kacp@tein,blei,wecx,Limburg
3151-1449437068-388964,na,d@,tocxt,n,d@,regc@,far,d@,kacpitein,blei,wecx,Limburg
3178-1449435623-397509,na,d@,tocx,n,d@,regc@n,far,d@,kacpitein,blei,wecx,Limburg
3292-1449510237-440108,na,d@,tocxt,n,d@,regc@n,vart,d,kacpitein,blei,wecx,Limburg
3293-1449502935-432097,na,d@,tocxt,n,d@,regc@n,var,d@,kacpitein,blei,wecx,Limburg
3318-1449507214-436783,na,d,toc,n,d@,regcn,var,d,kacp@tein,blei,wecx,Limburg
3333-1449512775-444462,na,d@,tocxt,n,d@,regc@n,far,d@,kacp@tein,blei,wecx,Limburg
345-1449079920-33424,na,d@,tocxt,n,d@,regcn,var,d@,k@pitein,blei,wecx,Limburg
3594-1449605494-504722,na,d@,tocx,n,d@,regc,var,d,kacpitein,blei,wecx,Limburg
3677-1449653630-524467,na,d@,toc,n,d,regc@n,var,d@,kacpitein,blei,wecx,Limburg
3733-1449689824-546297,na,d@,toc,n,d@,regcn,far,d@,kacpitein,blei,wecx,Limburg
3737-1454332279-548251,na,d@,toc,n,d,regc@,var,d,kacbidein,blei,wecx,Limburg
3973-1449924193-607070,na,d@,toc,n,d@,regc@n,var,d,kacptein,blei,wecx,Limburg
4124-1450000043-633340,na,d@,tocxt,n,d@,regcn,fart,d,kacpitein,blei,wecx,Limburg
4215-1450018489-648767,na,d@,tocx,n,d@,regc,var,d@,kacp@tein,blei,wecx,Limburg
4390-1450339884-705624,na,d@,tocxt,n,d@,regc@,var,d,kacptein,blei,wecx,Limburg
4502-1450599775-733682,na,d@,tocxt,n,d@,regc@n,far,d,kacpitein,blei,wecx,Limburg
4547-1450613588-739729,na,d@,tocxt,n,d@,regc,fart,d,kacb@dein,blei,wecx,Limburg
4642-1450781107-761364,na,d@,tocx,n,d@,regc@,var,d,kacp@tein,blei,wecx,Limburg
4672-1450906118-772291,na,d@,tocxt,n,d@,regc@n,fart,d@,kacpitein,blei,wecx,Limburg
4682-1450962286-775551,na,d@,tocx,n,d@,regc@n,fart,d,kacp@tein,blei,wecx,Limburg
4690-1450998992-779009,na,d@,toc,n,d@,regc@n,var,d,kacbdein,blei,wecx,Limburg
4722-1451132182-784774,na,d@,tocx,n,d@,regc@n,far,d,kacpitein,blei,wecx,Limburg
4769-1451319755-800901,na,d@,tocx,n,d@,regcn,far,d,kacp@tein,blei,wecx,Limburg
4772-1451326094-803954,na,d@,tocxt,n,d@,regc@n,far,d@,kacpitein,blei,wecx,Limburg
4773-1451381244-801115,na,d@,tocxt,n,d@,regc@,fart,d,kacp@tein,blei,wecx,Limburg
4777-1451379290-801458,na,d@,tocxt,n,d@,regc@,far,d@,kacpitein,blei,wecx,Limburg
4782-1451321916-801844,na,d@,tocxt,n,d,regcn,fart,d,k@bidein,blei,wecx,Limburg
4830-1451420412-821494,na,d@,tocxt,n,d@,regc@n,fart,d@,kacpitein,blei,wecx,Limburg
4851-1451386967-814964,na,d@,tocxt,n,d@,regc@n,far,d@,kacbidein,blei,wecx,Limburg
4858-1451396289-817056,na,d@,toc,n,d@,regc@n,var,d@,kacptein,blei,wecx,Limburg
5058-1452382282-879164,na,d@,tocx,n,d@,regc@,far,d@,k@pitein,blei,wecx,Limburg
5088-1452627208-889739,na,d@,tocxt,n,d@,regc,var,d@,kacpitein,blei,wecx,Limburg
5132-1453124675-903363,na,d@,toc,icn,d@,regc@n,far,d@,kacpitein,blei,wecx,Limburg
5194-1453411867-916593,na,d@,toc,n,d@,regc@,var,d@,kacpitein,blei,wecx,Limburg
5203-1453476620-918813,na,d@,tocxt,n,d@,regc@,far,d,kacp@tein,blei,wecx,Limburg
5418-1454008098-946158,na,d@,tocxt,n,d@,regc@,far,d@,kacpitein,blei,wecx,Limburg
5476-1454008649-959994,na,d@,toc,n,d@,rex@n,far,d@,kacpitein,blei,wecx,Limburg
5486-1454008572-954606,na,d@,tocxt,n,d@,regc@,far,d@,kacpitein,blei,wecx,Limburg
5664-1454008397-959483,na,d@,tocxt,n,d@,regc,far,d,kacpitein,blei,wecx,Limburg
5728-1454057760-1063346,na,d@,tocx,n,d@,regc@n,fart,d@,kacptein,blei,wecx,Limburg
5882-1454010879-972895,na,d@,tocxt,icn,d@,regc@n,far,d@,kacpitein,blei,wecx,Limburg
5900-1454009379-976426,na,d@,tocxt,n,d,rex@,far,d@,kacb@dein,blei,wecx,Limburg
5981-1454011906-1005324,na,d@,tocxt,n,d@,regc@n,vart,d,kacpitein,blei,wecx,Limburg
6150-1454028476-1054251,na,d@,tocxt,n,d@,rex@n,fart,d,kacpitein,blei,wecx,Limburg
6178-1454049835-1058909,na,d@,tocxt,n,d@,regc@,var,d@,kacbidein,blei,wecx,Limburg
6187-1454087208-1107746,na,d@,tocx,n,d@,rex@,far,d@,kacpitein,blei,wecx,Limburg
6352-1454082128-1100504,na,d@,toc,n,d@,regc@,var,d@,kacptein,blei,wecx,Limburg
6377-1454086543-1107145,na,d@,tocxt,n,d@,regc@n,far,d@,kacpitein,blei,wecx,Limburg
6420-1454096563-1116978,na,d@,tocxt,n,d,regcn,vart,d@,kacb@dein,blei,wecx,Limburg
6499-1454143428-1135752,na,d@,tocxt,n,d@,regcn,far,d@,kacp@tein,blei,wecx,Limburg
6562-1454177331-1154260,na,d,tocxt,n,d@,regc@n,var,d,kacpitein,blei,wecx,Limburg
6628-1454238355-1169273,na,d@,tocx,n,d@,regc@n,var,d@,kacb@dein,blei,wecx,Limburg
6676-1454262851-1186538,na,d@,tocxt,n,d@,regc@,far,d@,kacbidein,blei,wecx,Limburg
6679-1454263051-1186866,na,d@,tocx,n,d@,regc@,far,d@,kacpitein,blei,wecx,Limburg
6705-1454268996-1196031,na,d@,tocxt,n,d@,regc@,far,d@,kacpitein,blei,wecx,Limburg
6813-1454366501-1234588,na,d@,tocx,n,d@,regc@n,far,d@,kacp@tein,blei,wecx,Limburg
6875-1454450222-1255538,na,d@,tocx,n,d@,regc@,fart,d,kacpitein,blei,wecx,Limburg
6969-1454514350-1270055,na,d@,tocx,n,d@,regc@n,var,d@,kacb@dein,blei,wecx,Limburg
6971-1454521424-1270479,na,d,toc,n,d@,regc,var,d,kacptein,blei,wecx,Limburg
7017-1454516148-1284072,na,d@,tocx,n,d@,rex@n,far,d@,kacb@dein,blei,wecx,Limburg
7062-1454515170-1274499,na,d@,tocx,n,d@,regc@,far,d@,kacpitein,blei,wecx,Limburg
7074-1454514287-1274519,na,d@,toc,n,d@,regc@n,vart,d@,kacbidein,blei,wecx,Limburg
7091-1454604612-1331404,na,d,toc,n,d@,regcn,var,d@,kacb@dein,blei,wecx,Limburg
7103-1455013602-1276451,na,d@,toc,n,d@,regcn,far,d@,kacptein,blei,wecx,Limburg
7113-1454514734-1277460,na,d,tocxt,n,d@,regc@n,vart,d,kacp@tein,blei,wecx,Limburg
7183-1454519724-1294012,na,d@,tocx,n,d@,regc@,far,d@,kacpitein,blei,wecx,Limburg
7202-1454529862-1302763,na,d,toc,n,d@,rex@,far,d,kacb@dein,blei,wecx,Limburg
7358-1454698936-1358272,na,d@,tocxt,n,d@,regc@n,fart,d@,kacpitein,blei,wecx,Limburg
7528-1455145393-1418370,na,d,tocx,n,d@,regc@,far,d@,kacpitein,blei,wecx,Limburg
7538-1455194342-1420276,na,d@,tocxt,n,d@,regc@,fart,d,kacpitein,blei,wecx,Limburg
7543-1455196108-1420748,na,d@,tocxt,n,d@,regc@n,fart,d@,kacpitein,blei,wecx,Limburg
7545-1455201183-1421748,na,d,tocx,icn,d,regc@,fart,d@,kacpitein,blei,wecx,Limburg
7791-1456079550-1491982,na,d@,tocx,n,d@,regc@n,far,d@,kacbidein,blei,wecx,Limburg
7861-1456255341-1504717,na,d@,toc,n,d@,regc@,far,d@,kacpitein,blei,wecx,Limburg
7922-1456389998-1518175,na,d@,tocx,n,d@,regc@n,far,d,kacp@tein,blei,wecx,Limburg
7980-1456611947-1535565,na,d,tocxt,n,d@,regc@n,far,d@,kacpitein,blei,wecx,Limburg
8132-1457613622-1571431,na,d@,toc,n,d@,regc@,far,d,kacp@tein,blei,wecx,Limburg
8236-1457783499-1577310,na,d@,tocxt,n,d@,regc@,far,d@,kacbidein,blei,wecx,Limburg
8289-1457714502-1580566,na,d@,toc,n,d@,regc@,fart,d@,kacptein,blei,wecx,Limburg
8295-1457713855-1579297,na,d@,tocx,n,d@,regc@,fart,d@,kacpitein,blei,wecx,Limburg
8392-1457714370-1582566,na,d@,tocxt,n,d@,regc@,var,d@,kacp@tein,blei,wecx,Limburg
8490-1457719579-1598477,na,d@,toc,n,d@,regc@n,far,d@,kacp@tein,blei,wecx,Limburg
8595-1457906214-1623512,na,d@,tocxt,n,d@,regc@n,fart,d,kacp@tein,blei,wecx,Limburg
8668-1457953039-1626837,na,d@,toc,n,d@,regc,fart,d@,kacb@dein,blei,wecx,Limburg
8708-1457951490-1627894,na,d@,tocxt,n,d,regcn,vart,d,kacpitein,blei,wecx,Limburg
8788-1457954929-1638196,na,d@,toc,n,d@,regc@,fart,d,kacpitein,blei,wecx,Limburg
8823-1457992259-1655734,na,d@,tocxt,n,d@,regc@n,far,d@,kacpitein,blei,wecx,Limburg
8877-1463054403-1671122,na,d@,tocxt,icn,d@,rex@,fart,d,kacpitein,blei,wecx,Limburg
9006-1458731981-1700657,na,d@,tocxt,n,d@,regcn,var,d@,kacp@tein,blei,wecx,Limburg
9058-1459117756-1715885,na,d@,tocxt,icn,d@,regc@,far,d@,kacpitein,blei,wecx,Limburg
9096-1459547683-1725545,na,d@,tocx,icn,d@,regc@n,far,d@,kacp@tein,blei,wecx,Limburg
9109-1459848578-1730366,na,d@,tocxt,icn,d@,regc@,var,d@,kacb@dein,blei,wecx,Limburg
9111-1459849414-1730478,na,d@,tocx,icn,d@,regcn,var,d@,k@bidein,blei,wecx,Limburg
9114-1459855394-1730639,na,d@,tocxt,icn,d@,regc@n,var,d@,kacb@dein,blei,wecx,Limburg
9117-1459882788-1741012,na,d@,tocxt,icn,d@,regcn,far,d@,kacbidein,blei,wecx,Limburg
9120-1459852034-1731149,na,d@,tocx,icn,d@,regc@n,far,d@,kacpitein,blei,wecx,Limburg
9122-1459853457-1731257,na,d@,tocxt,n,d@,regc@n,far,d@,kacpitein,blei,wecx,Limburg
9128-1459853986-1731556,na,d@,tocx,icn,d@,regc@,var,d,kacpitein,blei,wecx,Limburg
9131-1459855634-1731933,na,d@,tocxt,icn,d@,regc@,far,d@,kacpitein,blei,wecx,Limburg
9132-1459854457-1732071,na,d@,tocx,icn,d@,regcn,far,d,kacptein,blei,wecx,Limburg
9135-1459856171-1732964,na,d@,tocxt,icn,d@,rex@n,var,d@,kacp@tein,blei,wecx,Limburg
9136-1459856426-1733240,na,d@,tocx,icn,d,regc@,var,d@,kacptein,blei,wecx,Limburg
9140-1459857815-1734068,na,d,tocxt,n,d,regc@,fart,d@,kacpitein,blei,wecx,Limburg
9141-1459858336-1734394,na,d@,toc,icn,d@,regc@n,var,d,kacb@dein,blei,wecx,Limburg
9143-1459860212-1735399,na,d@,toc,n,d@,regc@n,far,d@,kacbidein,blei,wecx,Limburg
9144-1459862419-1736300,na,d@,tocxt,icn,d@,regc@,far,d@,kacpitein,blei,wecx,Limburg
9145-1459862502-1736354,na,d@,tocx,icn,d,regc@,far,d@,k@bidein,blei,wecx,Limburg
9157-1459868680-1738067,na,d@,tocx,icn,d@,regc@,far,d@,kacpitein,blei,wecx,Limburg
9161-1459874200-1738809,na,d@,tocx,icn,d@,regc@,far,d@,kacpitein,blei,wecx,Limburg
9164-1459875073-1739462,na,d@,tocxt,icn,d@,regc@n,fart,d@,kacpitein,blei,wecx,Limburg
9175-1459891390-1741929,na,d,tocxt,icn,d@,regc@,var,d,kacptein,blei,wecx,Limburg
9179-1459901507-1742923,na,d@,tocx,icn,d@,rex,var,d,kacp@tein,blei,wecx,Limburg
9181-1459943734-1744918,na,d@,tocxt,icn,d@,regc@n,fart,d,kacptein,blei,wecx,Limburg
9188-1459981399-1747361,na,d@,tocxt,icn,d@,regc@,fart,d,kacptein,blei,wecx,Limburg
9240-1460551028-1760967,na,d@,tocxt,icn,d@,regc@,far,d,kacptein,blei,wecx,Limburg
9254-1460743561-1765415,na,d@,tocxt,icn,d@,regc@n,vart,d@,kacpitein,blei,wecx,Limburg
9301-1461528440-1783627,na,d@,tocxt,icn,d@,regc@n,var,d@,kacb@dein,blei,wecx,Limburg
9531-1463917869-1830616,na,d@,tocx,n,d@,regc@n,var,d,kacb@dein,blei,wecx,Limburg
9669-1463951362-1845892,na,d@,tocxt,icn,d,regc@n,far,d,kacp@tein,blei,wecx,Limburg
9726-1464120255-1884027,na,d@,tocxt,icn,d@,regc@n,far,d@,kacpitein,blei,wecx,Limburg
9888-1465597052-2296257,na,d@,tocx,icn,d@,regc@n,fart,d@,kpitein,blei,wecx,Limburg
9925-1464125858-1890289,na,d@,tocx,icn,d@,regc@n,vart,d,kacbidein,blei,wecx,Limburg
10167-1464126317-1892603,na,d@,tocxt,icn,d@,regc@n,vart,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
10335-1464334727-2010775,na,d@,tocxt,icn,d@,regc@n,var,d,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
10442-1465763438-2308246,na,d@,tocxt,icn,d@,regc@n,fart,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
10609-1464158703-1897940,na,d@,tocxt,icn,d@,regc@n,fart,d,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
10723-1464113051-1876394,na,d@,tocxt,icn,d,regc@,fart,d,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
10895-1464105610-1868772,na,d@,tocx,icn,d,regc@,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
11156-1464112396-1875339,na,d@,tocxt,icn,d@,regc@n,vart,d,kacbidein,blei,wecx,Oost_Overijsel-Gelderland
11194-1464199199-1897994,na,d@,tocxt,icn,d@,rex@n,vart,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
11791-1464168549-1903526,na,d@,tocx,icn,d@,rex@,var,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
11940-1464166379-1902317,na,d@,tocxt,icn,d,regc@,far,d@,kacb@dein,blei,wecx,Oost_Overijsel-Gelderland
12145-1464171436-1905925,na,d@,tocx,icn,d@,regc@n,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
12631-1464260081-1954660,na,d@,tocx,icn,d@,regc@n,far,d@,kacptein,blei,wecx,Oost_Overijsel-Gelderland
12954-1464198309-1929789,na,d@,tocxt,icn,d@,regc@n,var,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
13104-1464300258-2002865,na,d@,tocxt,icn,d@,regc@,var,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
13285-1464207039-1938368,na,d@,tocxt,icn,d,rex@n,far,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
13452-1464284245-1975790,na,d@,tocxt,icn,d,regc@,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
13550-1465925285-2315530,na,d@,tocxt,icn,d@,regc@n,far,d@,k@pitein,blei,wecx,Oost_Overijsel-Gelderland
1383-1449156017-64765,na,d,toc,n,d@,regc@,far,d,kacbdein,blei,wecx,Oost_Overijsel-Gelderland
13884-1465540573-2289604,na,d@,tocxt,n,d@,regc@n,fart,d,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
14656-1464295865-1995784,na,d@,tocxt,icn,d,rex@n,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
14712-1464509696-2114199,na,d@,toc,n,d@,regc@,var,d@,kacptein,blei,wecx,Oost_Overijsel-Gelderland
14949-1464343667-2019855,na,d@,tocxt,icn,d@,regcn,far,d@,kacptein,blei,wecx,Oost_Overijsel-Gelderland
1496-1449157562-75853,na,d@,tocx,n,d@,rex@,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
14966-1464382454-2068753,na,d@,tocxt,icn,d@,rex@n,far,d@,kacptein,blei,wecx,Oost_Overijsel-Gelderland
15012-1464460021-2101408,na,d@,tocx,icn,d@,regc,var,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
1524-1449157506-77620,na,d@,tocxt,n,d@,regc@,fart,d,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
15268-1464345452-2021146,na,d@,tocx,icn,d@,regc@n,fart,d@,kbidein,blei,wecx,Oost_Overijsel-Gelderland
15271-1464356895-2034658,na,d@,tocxt,icn,d@,regc@n,vart,d,k@pitein,blei,wecx,Oost_Overijsel-Gelderland
15456-1464342971-2019038,na,d@,tocx,icn,d@,regc@,fart,d,kacb@dein,blei,wecx,Oost_Overijsel-Gelderland
15474-1464430976-2064533,na,d@,tocxt,n,d@,regc@,far,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
15580-1464346800-2023793,na,d@,toc,n,d@,regc@,far,d@,kacptein,blei,wecx,Oost_Overijsel-Gelderland
15629-1464793147-2190844,na,d@,tocxt,icn,d@,rex@n,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
15664-1464353940-2031053,na,d@,tocx,icn,d@,regc@,far,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
16057-1464361622-2041775,na,d@,tocxt,n,d,rex@n,far,d@,k@pitein,blei,wecx,Oost_Overijsel-Gelderland
16156-1464645376-2164468,na,d@,tocx,icn,d,regc@,fart,d,kacptein,blei,wecx,Oost_Overijsel-Gelderland
16188-1464471181-2109496,na,d@,tocxt,icn,d@,rex@,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
1621-1449159472-89742,na,d@,tocx,n,d@,regc@,fart,d,kacbidein,blei,wecx,Oost_Overijsel-Gelderland
16213-1464375743-2057132,na,d@,tocx,icn,d@,regc@n,far,d,kacptein,blei,wecx,Oost_Overijsel-Gelderland
16242-1464367836-2051135,na,d@,tocx,icn,d@,regc@n,far,d@,kacbidein,blei,wecx,Oost_Overijsel-Gelderland
16270-1464079232-1853516,na,d@,tocxt,icn,d@,regc@n,fart,d,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
16295-1464104494-1867733,na,d,tocxt,icn,d@,rex@n,far,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
16300-1464109244-1871952,na,d@,tocx,icn,d@,regc@,far,d@,k@pitein,blei,wecx,Oost_Overijsel-Gelderland
16318-1464119441-1883718,na,d@,tocxt,icn,d@,rex@,fart,d,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
16368-1464205640-1938315,na,d@,tocxt,icn,d@,regc@,fart,d,k@pitein,blei,wecx,Oost_Overijsel-Gelderland
16439-1464357162-2024921,na,d@,tocxt,icn,d@,regc@n,vart,d@,kacptein,blei,wecx,Oost_Overijsel-Gelderland
16497-1464628563-2109618,na,d@,tocxt,icn,d@,regc@,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
16501-1464549899-2133200,na,d@,tocx,icn,d@,regc@n,far,d,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
16505-1464530962-2123251,na,d@,toc,icn,d,regc,var,d@,kacptein,blei,wecx,Oost_Overijsel-Gelderland
16532-1464620082-2148610,na,d@,tocxt,icn,d@,regc,var,d,k@pitein,blei,wecx,Oost_Overijsel-Gelderland
1654-1449397047-340187,na,d@,tocxt,n,d@,rex@n,fart,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
16621-1464987920-2226789,na,d,tocx,icn,d@,regc@n,far,d@,kacbidein,blei,wecx,Oost_Overijsel-Gelderland
17187-1472372890-2440906,na,d@,tocx,icn,d@,regc@n,far,d@,kacb@dein,blei,wecx,Oost_Overijsel-Gelderland
17226-1472378490-2462809,na,d@,tocxt,icn,d,regc@n,fart,d@,k@pitein,blei,wecx,Oost_Overijsel-Gelderland
17237-1472373098-2444733,na,d@,tocx,n,d@,regc@,far,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
17518-1476281650-2508900,na,d,tocxt,n,d@,regc@n,far,d,kacptein,blei,wecx,Oost_Overijsel-Gelderland
17700-1479846182-2531241,na,d@,tocxt,icn,d@,regc@n,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
1814-1449178456-145837,na,d@,tocx,n,d@,regc@n,fart,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
1959-1449222077-177578,na,d@,tocxt,n,d@,regc@n,fart,d@,k@bidein,blei,wecx,Oost_Overijsel-Gelderland
1982-1449233006-192850,na,d@,tocx,n,d,regc@,fart,d@,kpitein,blei,wecx,Oost_Overijsel-Gelderland
2057-1449242839-203885,na,d@,toc,n,d@,regc@,far,d@,kacbidein,blei,wecx,Oost_Overijsel-Gelderland
2426-1449314759-267147,na,d@,tocxt,n,d@,regc@n,far,d,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
2486-1449317749-274814,na,d@,tocx,n,d@,regc@n,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
2515-1449320062-279180,na,d@,tocxt,n,d,regc@n,far,d@,kacb@dein,blei,wecx,Oost_Overijsel-Gelderland
2612-1449335002-297938,na,d@,tocx,n,d@,regc@n,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
2625-1452202172-303699,na,d@,tocxt,icn,d@,regc@n,far,d@,kacb@dein,blei,wecx,Oost_Overijsel-Gelderland
2640-1450563477-304539,na,d@,tocx,n,d@,regc@n,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
2668-1449343400-309856,na,d@,tocxt,n,d@,regc@n,fart,d@,kacptein,blei,wecx,Oost_Overijsel-Gelderland
2682-1449346893-313029,na,d@,toc,n,d@,regc,fart,d,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
2849-1449405041-336234,na,d@,tocx,n,d@,regc@n,far,d@,kacbidein,blei,wecx,Oost_Overijsel-Gelderland
2982-1449406518-354153,na,d@,tocxt,n,d@,regc@n,var,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
3060-1449412437-365891,na,d,tocxt,n,d,regc@n,far,d,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
309-1449076821-28222,na,d,tocx,n,d@,rex@,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
3377-1449531385-465478,na,d@,tocx,n,d@,regc@,far,d@,k@pitein,blei,wecx,Oost_Overijsel-Gelderland
3399-1449524522-459505,na,d@,tocx,n,d@,regc@n,fart,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
3428-1449557829-467115,na,d@,tocxt,n,d,rex@n,fart,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
3437-1449563759-469059,na,d@,tocxt,n,d@,regc@n,far,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
3477-1449583186-479278,na,d@,tocx,n,d,regcn,far,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
3583-1449603338-501446,na,d@,tocx,n,d@,regc@,var,d,kacbidein,blei,wecx,Oost_Overijsel-Gelderland
3601-1449606440-506525,na,d@,tocxt,n,d@,regc@,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
3702-1449668472-532234,na,d@,tocx,n,d@,regcn,fart,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
3748-1449692841-550625,na,d@,toc,n,d@,rex@n,fart,d@,kacbdein,blei,wecx,Oost_Overijsel-Gelderland
3823-1449751035-566523,na,d@,tocxt,n,d@,rex@n,vart,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
3857-1449775820-576626,na,d@,tocx,icn,d@,regc@n,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
3872-1449784809-580447,na,d@,tocxt,n,d@,regc@n,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
3964-1449924010-606445,na,d@,tocx,n,d@,regc@n,far,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
3975-1449924997-607540,na,d@,toc,n,d@,rex@,fart,d,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
4012-1449933177-613515,na,d@,tocxt,n,d@,regc@n,far,d@,kacbidein,blei,wecx,Oost_Overijsel-Gelderland
4028-1449935191-616079,na,d@,tocx,icn,d@,rex@n,far,d@,kacbidein,blei,wecx,Oost_Overijsel-Gelderland
4245-1450040155-658434,na,d@,tocxt,n,d@,rex@n,far,d@,kacptein,blei,wecx,Oost_Overijsel-Gelderland
