7470-1455007508-1398935,d,sprei,di,jei,bracx,hef,s@sacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Groningen_and_Drenthe
7661-1455632007-1463650,d,sprei,di,jei,bracx,heft,sysacn,aclteit,acl,x@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Groningen_and_Drenthe
7772-1455991999-1487053,d,sprei,di,jei,bracxt,hef,sysacn,aclteit,acl,xwicl,ocmdact,di,so,leuk,stat,bei,hect,xicl@,lak@n,Groningen_and_Drenthe
778-1455227222-1426705,d,sprei,di,jei,bracx,hef,zysacn,aclteit,acl,gcwicl,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@,Groningen_and_Drenthe
7790-1456075753-1491128,d@,sprei,di,jei,bracxt,hef,sysacn,aclteit,l,xwiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Groningen_and_Drenthe
7834-1456783224-1498859,d@,sprei,di,jei,bracxt,heft,sysacn,aclteit,acl,xwiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Groningen_and_Drenthe
7863-1456485729-1505226,d,sprei,di,jei,bracxt,hef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,so,leuk,stat,bei,hect,xel@,lak@,Groningen_and_Drenthe
7955-1456509034-1528984,d,sprei,di,jei,bracx,ef,zysacn,aclteit,acl,xwicl,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Groningen_and_Drenthe
7961-1456566360-1531125,d@,zprei,di,jei,bracxt,hef,sysacn,aclteit,acl,x@wicl,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Groningen_and_Drenthe
8142-1457654959-1574058,d,sprei,di,jei,bracxt,ef,sysacn,aclteit,acl,x@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Groningen_and_Drenthe
8404-1457714617-1583585,d,zprei,di,jei,bracxt,hef,sysacn,aclteit,acl,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Groningen_and_Drenthe
8604-1457951181-1624678,d,sprei,di,jei,bracxt,hef,zycsacn,aclteit,acl,gcwiclt,@mdact,di,zo,leuk,stat,bei,hect,xicl@,lak@n,Groningen_and_Drenthe
8674-1457952440-1627065,d,sprei,di,jei,bracxt,hef,zysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Groningen_and_Drenthe
8763-1457981483-1631842,d@,sprei,di,jei,bracx,hef,z@sacn,aclteit,acl,gc@wiclt,mdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Groningen_and_Drenthe
8834-1458054530-1659870,d,sprei,di,jei,bracxt,hef,sysacn,aclteit,acl,xwiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Groningen_and_Drenthe
8937-1458986598-1710096,d@,sprei,di,jei,bracxt,hef,zysacn,aclteit,l,gc@wicl,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Groningen_and_Drenthe
8963-1458480111-1689249,d@,sprei,di,jei,bracx,hef,sysacn,aclteit,l,gcwicl,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Groningen_and_Drenthe
9007-1458735431-1701018,d,sprei,di,jei,bracx,hef,zysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@,Groningen_and_Drenthe
9238-1463080816-1767054,d,sprei,di,jei,bracxt,hef,sysacn,aclteit,acl,xwiclt,ocmdact,di,zo,leuk,stat,bei,hect,xicl@,lak@,Groningen_and_Drenthe
9350-1462552409-1796206,d,zprei,di,jei,bracx,hef,zysacn,aclteit,acl,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,xicl@,lak@,Groningen_and_Drenthe
9363-1462367752-1798908,d@,sprei,di,jei,bracxt,heft,zysacn,aclteit,acl,x@wicl,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Groningen_and_Drenthe
9396-1462889633-1804983,d,sprei,di,jei,bracx,hef,sysacn,aclteit,acl,x@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Groningen_and_Drenthe
9571-1463949148-1831570,d,sprei,di,jei,bracx,hef,zysacn,aclteit,acl,gc@wicl,mdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Groningen_and_Drenthe
9623-1463763294-1834049,d,sprei,di,jei,bracx,hef,zysacn,aclteit,l,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Groningen_and_Drenthe
9753-1463938728-1842092,d,sprei,di,jei,bracxt,hef,sysacn,aclteit,acl,xwiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Groningen_and_Drenthe
9789-1464934225-2213362,d,zprei,di,jei,bracxt,hef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@n,Groningen_and_Drenthe
9822-1464254306-1957038,d,zprei,di,jei,bracxt,hef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Groningen_and_Drenthe
9908-1464111027-1872530,d,zprei,di,jei,bracxt,hef,sysacn,aclteit,acl,x@wiclt,ocmdact,di,so,leuk,stat,bei,hect,xel@,lak@n,Groningen_and_Drenthe
9935-1464014195-1848862,d,sprei,di,jei,bracx,hef,sysacn,aclteit,l,gc@wicl,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Groningen_and_Drenthe
10015-1465413383-2277971,d,sprei,di,jei,bracxt,ef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xicl@,lak@n,Limburg
10029-1466007603-1853038,d,sprei,di,jei,bracxt,ef,sysacn,aclteit,l,xwicl,mdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
10038-1465762391-2307712,d,sprei,di,jei,bracx,hef,z@sacn,aclteit,acl,gcwicl,@mdact,di,zo,leuk,stat,bei,hect,xel@,lak@,Limburg
10103-1464125975-1891758,d,sprei,di,jei,bracxt,hef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
10198-1465816194-2310204,d,sprei,di,jei,bracxt,hef,zysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Limburg
10234-1464079220-1853463,d,sprei,di,jei,bracx,hef,zysacn,aclteit,acl,gcwicl,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
10241-1464171239-1905738,d@,sprei,di,jei,bracxt,ef,sysacn,aclteit,acl,gc@wiclt,@mdact,di,zo,leuk,stat,bei,hect,gcicl@,lack@,Limburg
10267-1464421611-2079082,d,sprei,di,jei,bracx,ef,sysacn,aclteit,acl,gc@wiclt,mdact,di,so,leuk,stat,bei,hect,gcicl@,lak@,Limburg
10295-1464275682-1970804,d,zprei,di,jei,bracx,hef,z@sacn,aclteit,acl,gc@wicl,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Limburg
10678-1464092786-1859759,d,zprei,di,jei,bracxt,ef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xicl@,lak@,Limburg
10815-1464100534-1864717,d,zprei,di,jei,bracx,ef,z@sacn,aclteit,acl,gcwicl,mdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@n,Limburg
10873-1464120912-1884394,d,sprei,di,jei,bracx,eft,sacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
10952-1464213849-1949152,d@,sprei,di,jei,bracxt,eft,z@sacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
10988-1464178433-1910975,d,sprei,di,jei,bracxt,hef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Limburg
11135-1465203768-1868445,d,sprei,di,jei,bracxt,hef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,so,leuk,stat,bei,hect,gcicl@,lak@n,Limburg
11196-1465782862-2309511,d,zprei,di,jei,bracx,eft,s@n,aclteit,l,gcwicl,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
11225-1464113926-1876179,d,zprei,di,jei,bracxt,eft,zysacn,aclteit,acl,gc@wicl,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Limburg
11326-1464177777-1910686,d@,sprei,di,jei,bracxt,ef,sysacn,aclteit,l,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Limburg
11364-1465218268-2257922,d,zprei,di,jei,bracxt,hef,zysacn,aclteit,acl,gcwicl,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
11440-1464718386-2176765,d@,sprei,di,jei,bracx,heft,sycsacn,aclteit,l,gc@wicl,@mdact,di,zo,leuk,stat,bei,hect,gcicl@,lack@,Limburg
11719-1464169589-1904149,d,zprei,di,jei,bracx,ef,z@sacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@n,Limburg
12170-1464534213-2124639,d,sprei,di,jei,bracx,ef,z@sacn,aclteit,acl,gc@wiclt,@mdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
12187-1464173059-1907216,d,sprei,di,jei,bracx,hef,zysacn,aclteit,acl,xwiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
12279-1470565835-2265835,d@,sprei,di,jei,bracxt,ef,sysacn,aclteit,l,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@,Limburg
12292-1465133071-2240647,d,sprei,di,jei,bracxt,hef,sysacn,aclteit,acl,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Limburg
12308-1465765104-2308647,d,sprei,di,jei,bracx,heft,sysacn,aclteit,acl,xwiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Limburg
12535-1464187170-1917690,d,zprei,di,jei,bracxt,ef,zysacn,aclteit,acl,x@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
12960-1464200364-1931576,d,zprei,di,jei,bracxt,hef,sysacn,aclteit,l,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xicl@,lak@n,Limburg
13066-1464202186-1930817,d,sprei,di,jei,bracxt,hef,sysacn,aclteit,acl,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
13371-1464258131-1958794,d,sprei,di,jei,bracx,heft,zysacn,aclteit,acl,gc@wicl,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
13627-1464338414-2012492,d,zprei,di,jei,bracxt,ef,zysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@n,Limburg
13862-1464259801-1959628,d,zprei,di,jei,bracxt,ef,z@sacn,aclteit,acl,gc@wicl,@mdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Limburg
13969-1464262593-1960769,d,sprei,di,jei,bracx,hef,s@s@n,aclteit,l,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
14111-1477306573-2415171,d@,sprei,di,jei,bracxt,hef,sysacn,aclteit,acl,gc@wicl,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Limburg
14556-1464432509-2086066,d,sprei,di,jei,bracxt,eft,sysacn,aclteit,acl,x@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Limburg
14759-1464463016-2104106,d,sprei,di,jei,bracx,hef,sysacn,aclteit,acl,xwiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@n,Limburg
14812-1465500966-2286794,d@,zprei,di,jei,bracx,ef,sn,aclteit,l,gcwicl,@mdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
14847-1467748522-2396589,d@,sprei,di,jei,bracx,ef,sysacn,aclteit,acl,gcwicl,ocmdact,di,so,leuk,stat,bei,hect,gcel@,lak@,Limburg
14976-1464473552-2110559,d,sprei,di,jei,bracxt,hef,z@sacn,aclteit,acl,gcwiclt,mdact,di,zo,leuk,stat,bei,hect,gcel@,lack@,Limburg
1499-1449157564-75924,d,sprei,di,jei,bracxt,hef,sysacn,aclteit,acl,gc@wicl,@mdact,di,zo,leuk,stat,bei,hect,xicl@,lak@n,Limburg
15101-1464939250-2216814,d,sprei,di,jei,bracx,ef,zycsacn,aclteit,l,gc@wicl,mdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
15579-1465156083-2243591,d,sprei,di,jei,bracxt,ef,sacn,aclteit,l,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xicl@,lak@n,Limburg
15588-1464943538-2217146,d,zprei,di,jei,bracxt,hef,sysacn,aclteit,acl,x@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Limburg
15592-1465469779-2283059,d,zprei,di,jei,bracx,hef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Limburg
1568-1450186403-685681,d@,zprei,di,jei,bracx,eft,sysacn,aclteit,acl,gcwiclt,mdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
15779-1464355225-2033042,d,sprei,di,jei,bracx,hef,zysacn,aclteit,l,gc@wiclt,@mdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@n,Limburg
15781-1465020259-2229334,d,sprei,di,jei,bracx,hef,zysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Limburg
15937-1464367356-2050480,d,sprei,di,jei,bracxt,ef,z@sacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Limburg
15955-1464367953-2051081,d@,sprei,di,jei,bracxt,hef,zysacn,aclteit,acl,gc@wiclt,@mdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Limburg
15972-1464362762-2043189,d,sprei,di,jei,bracx,hef,zysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xicl@,lak@,Limburg
16149-1464367384-2050153,d@,sprei,di,jei,bracxt,ef,sysacn,aclteit,acl,gcwiclt,@mdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
16207-1464391753-2075598,d,sprei,di,jei,bracx,hef,zysacn,aclteit,acl,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,xicl@,lack@,Limburg
16210-1464534667-2125138,d,sprei,di,jei,bracxt,hef,s@sacn,aclteit,acl,gc@wiclt,mdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
16222-1464424385-2080600,d,zprei,di,jei,bracxt,hef,z@sacn,aclteit,acl,xwiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Limburg
16307-1464114766-1877609,d,sprei,di,jei,bracxt,ef,z@sacn,aclteit,l,x@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xicl@,lak@,Limburg
16311-1464116548-1879502,d,sprei,di,jei,bracxt,hef,zysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@n,Limburg
16326-1464605483-1890342,d@,sprei,di,jei,bracxt,ef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Limburg
16328-1464208896-1891220,d@,zprei,di,jei,bracxt,ef,s@sacn,aclteit,l,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,xicl@,lak@n,Limburg
16495-1464465547-2105979,d,sprei,di,jei,bracxt,ef,zysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lack@n,Limburg
165-1449070863-13387,d,zprei,di,jei,bracxt,ef,zysacn,aclteit,acl,gcwicl,mdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
16718-1465841654-2312169,d,sprei,di,jei,bracxt,ef,zysacn,aclteit,l,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Limburg
16849-1466661594-2366551,d@,sprei,di,jei,bracx,hef,sysacn,aclteit,acl,xwiclt,ocmdact,di,zo,leuk,stat,bei,hect,xicl@,lak@,Limburg
16938-1469362621-2402603,d@,zprei,di,jei,bracxt,hef,s@n,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xicl@,lak@n,Limburg
17031-1471295946-2426604,d@,sprei,di,jei,bracxt,hef,sycsacn,aclteit,l,gcwiclt,mdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
17089-1472370326-2434913,d,sprei,di,jei,bracx,hef,z@s@n,aclteit,acl,gc@wicl,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
17126-1472372510-2437492,d@,sprei,di,jei,bracxt,hef,zysacn,aclteit,l,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Limburg
1726-1449171217-123950,d,sprei,di,jei,bracx,ef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@n,Limburg
17282-1472373633-2447851,d@,sprei,di,jei,bracxt,ef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lack@,Limburg
17321-1472396536-2455406,d,sprei,di,jei,bracxt,hef,sysacn,aclteit,acl,x@wiclt,@mdact,di,zo,leuk,stat,bei,hect,xel@,lak@,Limburg
17379-1472592467-2478538,d,zprei,di,jei,bracxt,hef,sysacn,aclteit,acl,xwiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@,Limburg
17469-1474483021-2491911,d,zprei,di,jei,bracx,ef,zysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@n,Limburg
17777-1482059569-2543221,d@,sprei,di,jei,bracxt,ef,sysacn,aclteit,acl,gc@wicl,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@n,Limburg
17820-1485297979-2550410,d,sprei,di,jei,bracx,hef,zysacn,aclteit,acl,x@wiclt,mdact,di,zo,leuk,stat,bei,hect,xel@,lak@,Limburg
17838-1484341615-2553059,d@,zprei,di,jei,bracxt,hef,s@n,aclteit,acl,gcwiclt,@mdact,di,zo,leuk,stat,bei,hect,xicl@,lack@,Limburg
1911-1449192708-167476,d@,sprei,di,jei,bracxt,ef,sysacn,aclteit,acl,x@wiclt,@mdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
1987-1449589702-483286,d,sprei,di,jei,bracxt,hef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Limburg
2007-1449229829-189455,d,sprei,di,jei,bracxt,hef,zysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@,Limburg
2033-1449235108-195151,d@,zprei,di,jei,bracxt,ef,sysacn,aclteit,acl,x@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xicl@,lack@n,Limburg
204-1449071265-16358,d,sprei,di,jei,bracx,hef,z@sacn,aclteit,acl,gc@wicl,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
2219-1449526040-461369,d@,sprei,di,jei,bracxt,ef,sysacn,aclteit,acl,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Limburg
2238-1449325849-286342,d,sprei,di,jei,bracx,hef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
2339-1449315634-263163,d,zprei,di,jei,bracx,hef,z@sacn,aclteit,acl,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
2343-1449415444-370683,d,zprei,di,jei,bracxt,hef,zycsacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lack@,Limburg
2416-1449314727-266792,d,sprei,di,jei,bracx,hef,zysacn,aclteit,l,gcwiclt,mdact,di,zo,leuk,stat,bei,hect,gcicl@,lack@n,Limburg
2477-1449316608-272835,d,zprei,di,jei,bracxt,hef,zysacn,aclteit,acl,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
2526-1449322048-281223,d,zprei,di,jei,bracxt,hef,zysacn,aclteit,acl,x@wicl,mdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
2720-1449358399-317918,d,zprei,di,jei,bracx,ef,zysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@n,Limburg
2744-1449355213-322349,d,sprei,di,jei,bracx,ef,zysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
2782-1449364688-328078,d@,zprei,di,jei,bracxt,hef,zysacn,aclteit,acl,gcwiclt,mdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
2981-1449405736-354083,d@,zprei,di,jei,bracx,hef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
3025-1449434923-395867,d,sprei,di,jei,bracxt,ef,sysacn,aclteit,acl,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@,Limburg
3047-1449411498-364188,d@,sprei,di,jei,bracx,hef,z@sacn,aclteit,acl,gc@wicl,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Limburg
3151-1449436623-388963,d,sprei,di,jei,bracx,eft,z@sacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xicl@,lak@n,Limburg
3178-1449435995-397510,d,zprei,di,jei,bracxt,hef,sysacn,aclteit,acl,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@,Limburg
3292-1449509997-440107,d@,sprei,di,jei,bracxt,hef,s@sacn,aclteit,acl,x@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
3293-1449502717-432098,d,zprei,di,jei,bracx,ef,zysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Limburg
3318-1449507230-436784,d,zprei,di,jei,bracx,hef,sysacn,aclteit,acl,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
3333-1449512765-444461,d,sprei,di,jei,bracx,ef,zysacn,aclteit,acl,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
345-1449079765-33421,d,sprei,di,jei,bracx,hef,zysacn,aclteit,acl,gcwiclt,mdact,di,zo,leuk,stat,bei,hect,xel@,lak@,Limburg
3594-1449606371-504723,d@,zprei,di,jei,bracx,hef,zysacn,aclteit,acl,gc@wicl,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
3677-1449653503-524468,d,sprei,di,jei,bracx,hef,sysacn,aclteit,acl,gc@wicl,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
3733-1449689955-546298,d,sprei,di,jei,bracxt,eft,s@n,aclteit,acl,gc@wiclt,ocmdact,di,so,leuk,stat,bei,hect,gcel@,lak@,Limburg
3737-1454332415-548250,d,zprei,di,jei,bracx,heft,z@sacn,aclteit,acl,x@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,xel@,lak@,Limburg
3973-1449924252-607071,d,zprei,di,jei,bracxt,ef,sysacn,aclteit,l,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
4124-1450000310-633341,d,sprei,di,jei,bracx,hef,z@sacn,aclteit,l,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
4215-1450046289-648766,d,sprei,di,jei,bracxt,hef,sysacn,aclteit,acl,x@wiclt,mdact,di,so,leuk,stat,bei,hect,gcel@,lak@,Limburg
4390-1450340153-705625,d@,zprei,di,jei,bracx,ef,z@sacn,aclteit,acl,gc@wiclt,@mdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Limburg
4502-1450599552-733683,d,zprei,di,jei,bracxt,ef,sysacn,aclteit,l,gcwicl,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
4547-1450613339-739728,d,zprei,di,jei,bracxt,eft,sysacn,aclteit,acl,gcwiclt,mdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
4642-1450781328-761365,d@,sprei,di,jei,bracx,ef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@n,Limburg
4672-1450906994-772292,d,zprei,di,jei,bracxt,hef,s@sacn,aclteit,acl,gc@wiclt,mdact,di,zo,leuk,stat,bei,hect,xel@,lak@n,Limburg
4682-1450962631-775550,d@,sprei,di,jei,bracxt,ef,zysacn,aclteit,acl,x@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
4690-1450998089-779010,d,sprei,di,jei,bracxt,hef,sysacn,aclteit,l,gcwicl,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
4722-1451131721-784773,d@,sprei,di,jei,bracx,hef,sysacn,aclteit,acl,gc@wiclt,@mdact,di,zo,leuk,stat,bei,hect,xicl@,lak@n,Limburg
4769-1451319929-800902,d,zprei,di,jei,bracx,ef,zysacn,aclteit,acl,gc@wicl,mdact,di,zo,leuk,stat,bei,hect,gcicl@,lack@n,Limburg
4772-1451326115-803955,d@,sprei,di,jei,bracxt,hef,z@sacn,aclteit,acl,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@n,Limburg
4773-1451382044-801114,d,sprei,di,jei,bracxt,ef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
4777-1451379276-801459,d,zprei,di,jei,bracxt,ef,s@s@n,aclteit,acl,gc@wiclt,@mdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
4782-1451322069-801843,d,zprei,di,jei,bracxt,hef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Limburg
4830-1451420296-821493,d@,sprei,di,jei,bracxt,heft,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@,Limburg
4851-1451385865-814965,d,zprei,di,jei,bracx,hef,sysacn,aclteit,acl,gcwiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@n,Limburg
4858-1451396344-817057,d,zprei,di,jei,bracx,hef,s@n,aclteit,l,gc@wicl,@mdact,di,zo,leuk,stat,bei,hect,gcicl@,lack@,Limburg
5058-1452382199-879165,d@,sprei,di,jei,bracx,ef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
5088-1452628215-889740,d,zprei,di,jei,bracxt,heft,sysacn,aclteit,acl,gc@wiclt,@mdact,di,zo,leuk,stat,bei,hect,gcicl@,lak@,Limburg
5132-1453054879-903364,d,zprei,di,jei,bracxt,ef,sysacn,aclteit,l,gcwicl,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lak@n,Limburg
5194-1453411322-916594,d,zprei,di,jei,bracxt,ef,sysacn,aclteit,acl,gc@wiclt,ocmdact,di,zo,leuk,stat,bei,hect,gcel@,lack@,Limburg
