17518-1476345367-2509230,zacx,knocrt,hect,facrk@,n,d,wei,@n,kacrackt@r@stik,xluit,Oost_Overijsel-Gelderland
17700-1479853639-2531671,zacx,knocrt,hect,facrk@,icn,d@,wei,@n,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
2486-1449325170-286923,zacx,knocrt,hect,facrk@n,icn,d,wei,@n,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
2625-1452282475-871183,zacx,knocr,hect,facrk@,icn,d@,wei,@n,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
2682-1449505157-433822,sacx,knr,hect,facrk@,icn,d@,wei,@n,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
3060-1449433936-394696,sacx,knocr,hect,facrk@,icn,d,wei,n,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
309-1449157223-71810,sacx,knocr,hect,facrk@,icn,d,wei,@,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
3377-1449687051-498569,zacxt,knocrt,hect,facrk@n,icn,d@,wei,@n,karackt@r@stik,xluit,Oost_Overijsel-Gelderland
3399-1449690277-538012,zacx,knocr,hect,facrk@,icn,d,wei,@n,karackt@r@stik,gc@luit,Oost_Overijsel-Gelderland
3583-1449677154-523495,zacx,kn@r,hect,facrk@,icn,d@,wei,@n,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
3823-1457001780-1550487,sacxt,knocr,hect,facrk@n,icn,d@,wei,@n,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
4012-1450112836-672668,zacxt,knocr,hect,facrk@n,icn,d,wei,@n,kacrackt@r@stik,x@luit,Oost_Overijsel-Gelderland
4245-1450074506-665447,sacxt,knocr,hect,facrk@,icn,d,wei,@n,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
4373-1450275116-698096,sacxt,knocrt,hect,facrk@,icn,d@,wei,n,kacrackt@r@stik,x@luit,Oost_Overijsel-Gelderland
4424-1457695409-1565758,sacxt,knr,hect,vacrk@,icn,d@,wei,@n,karackt@r@stik,gc@luit,Oost_Overijsel-Gelderland
4444-1450522326-721669,zacxt,knocr,hect,facrk@,icn,d,wei,n,kacrackt@r@stik,x@luit,Oost_Overijsel-Gelderland
4495-1451034878-739354,zacx,knocr,hect,facrk@n,icn,d@,wei,@n,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
4674-1450955292-774437,zacxt,knocrt,hect,facrk@n,icn,d@,wei,@n,karackt@r@stik,xluit,Oost_Overijsel-Gelderland
4844-1464179468-1911788,sacxt,knrt,hect,facrk@n,icn,d@,wei,n,kacrackt@r@stik,x@luit,Oost_Overijsel-Gelderland
4937-1451769921-840520,sacx,knr,hect,vacrk@,icn,d@,wei,n,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
5559-1454010184-988761,sacxt,knr,hect,facrk@,icn,d,wei,@,karackt@r@stik,gc@luit,Oost_Overijsel-Gelderland
5598-1454102418-1123334,zacxt,knocr,hect,vacrk@,icn,d,wei,n,karackt@r@stik,gc@luit,Oost_Overijsel-Gelderland
5857-1457599554-1571136,zacxt,knocr,hect,facrk@,icn,d@,wei,@n,kacrackt@r@stik,x@luit,Oost_Overijsel-Gelderland
6030-1454017195-1033312,zacxt,knocr,hect,facrk@,icn,d@,wei,n,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
6077-1454543037-1317434,zacx,knocr,hect,facrk@n,icn,d@,wei,@n,kacrackt@r@stik,x@luit,Oost_Overijsel-Gelderland
6308-1454078052-1096714,sacxt,kn@rt,hect,facrk@,icn,d@,wei,@n,kacrackt@r@stik,x@luit,Oost_Overijsel-Gelderland
6545-1454173309-1150483,zacx,knocr,hect,vacrk@n,icn,d,wei,n,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
6579-1454256899-1183006,zacx,knocr,hect,facrk@,icn,d@,wei,@n,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
6796-1454360594-1231485,zacxt,knocrt,hect,facrk@n,icn,d@,wei,@n,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
6930-1456496662-1527252,sacx,knr,hect,facrk@n,icn,d,wei,@n,karackt@r@stik,gcluit,Oost_Overijsel-Gelderland
6968-1454524328-1299529,sacxt,knocrt,hect,vacrk@n,icn,d@,wei,@n,kacrackt@r@stik,x@luit,Oost_Overijsel-Gelderland
8004-1457194536-1545187,sacxt,knocr,hect,facrk@,icn,d,wei,@,kacrackt@r@stik,xluit,Oost_Overijsel-Gelderland
828-1449173390-128235,sacx,knocrt,hect,facrk@n,icn,d@,wei,@n,kacrackt@r@stik,x@luit,Oost_Overijsel-Gelderland
8391-1462471324-1801471,sacxt,knocr,hect,facrk@,icn,d,wei,@n,kacrackt@r@stik,x@luit,Oost_Overijsel-Gelderland
8466-1460189225-1753126,zacx,knocr,hect,facrk@n,icn,d@,wei,n,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
8641-1458176970-1671165,zacxt,knr,hect,facrk@n,icn,d,wei,@n,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
8804-1457967558-1649071,sacxt,knrt,hect,facrk@,icn,d,wei,@n,kacrackt@r@stik,x@luit,Oost_Overijsel-Gelderland
8845-1483384027-2547994,zacxt,knocr,hect,facrk@,icn,d,wei,@,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
9073-1460294084-1755681,zacxt,knocr,hect,vacrk@,icn,d@,wei,@n,karackt@r@stik,gc@luit,Oost_Overijsel-Gelderland
9220-1464559922-1769393,sacxt,knocrt,hect,facrk@,icn,d,wei,n,kacrackt@r@stik,x@luit,Oost_Overijsel-Gelderland
9415-1462988098-1806620,zacxt,kn@rt,hect,facrk@n,icn,d,wei,@n,karackt@r@stik,gc@luit,Oost_Overijsel-Gelderland
9486-1463415383-1821399,sacxt,knrt,hect,facrk@,icn,d@,wei,@n,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
9910-1464027965-1851396,sacx,knocr,hect,facrk@,icn,d,wei,@n,karackt@r@stik,x@luit,Oost_Overijsel-Gelderland
