csv_id,filename,region,ID,pronunciation,word
9446,4078-1449966080-627986,Groningen_and_Drenthe,18,xel@,gele
9447,10147-1464186409-1917281,Groningen_and_Drenthe,18,xel@,gele
9448,10185-1464080891-1853701,Groningen_and_Drenthe,18,xel@,gele
9449,10238-1464473859-2110693,Groningen_and_Drenthe,18,gcel@,gele
9450,10566-1464766835-2185106,Groningen_and_Drenthe,18,xicl@,gele
9451,11028-1464386284-2073036,Groningen_and_Drenthe,18,gcel@,gele
9452,11153-1464724518-2180361,Groningen_and_Drenthe,18,gcel@,gele
9453,11271-1464809028-2086239,Groningen_and_Drenthe,18,xel@,gele
9454,11279-1464304417-1875031,Groningen_and_Drenthe,18,xel@,gele
9455,11291-1464198137-1928429,Groningen_and_Drenthe,18,xel@,gele
9456,11338-1464212171-1945848,Groningen_and_Drenthe,18,xicl@,gele
9457,11437-1464115075-1877762,Groningen_and_Drenthe,18,xel@,gele
9458,11438-1464114869-1878519,Groningen_and_Drenthe,18,xel@,gele
9459,115-1449070494-10236,Groningen_and_Drenthe,18,gcel@,gele
9460,11665-1464185644-1916520,Groningen_and_Drenthe,18,xel@,gele
9461,11863-1464244916-1954717,Groningen_and_Drenthe,18,xel@,gele
9462,11968-1465942877-2317485,Groningen_and_Drenthe,18,xel@,gele
9463,12233-1464256077-1911214,Groningen_and_Drenthe,18,xicl@,gele
9464,12421-1465488800-2280747,Groningen_and_Drenthe,18,gcel@,gele
9465,12923-1464630046-2155544,Groningen_and_Drenthe,18,xel@,gele
9466,12978-1464278632-1973630,Groningen_and_Drenthe,18,gcel@,gele
9467,12987-1464510053-2114333,Groningen_and_Drenthe,18,xel@,gele
9468,13042-1464198833-1930259,Groningen_and_Drenthe,18,xel@,gele
9469,13411-1464295228-1996444,Groningen_and_Drenthe,18,xel@,gele
9470,13602-1464259176-1959385,Groningen_and_Drenthe,18,xicl@,gele
9471,13856-1464262756-1960660,Groningen_and_Drenthe,18,xel@,gele
9472,1393-1449156490-64622,Groningen_and_Drenthe,18,xel@,gele
9473,4087-1449972002-629466,Groningen_and_Drenthe,18,gcel@,gele
9474,4111-1449997782-631986,Groningen_and_Drenthe,18,gcicl@,gele
9475,4181-1450012289-642668,Groningen_and_Drenthe,18,xel@,gele
9476,420-1449132456-53598,Groningen_and_Drenthe,18,xel@,gele
9477,4357-1450260221-695051,Groningen_and_Drenthe,18,xel@,gele
9478,4378-1450291296-702194,Groningen_and_Drenthe,18,xel@,gele
9479,4406-1450364095-708809,Groningen_and_Drenthe,18,xicl@,gele
9480,4441-1450491395-720368,Groningen_and_Drenthe,18,xicl@,gele
9481,4504-1450613516-739586,Groningen_and_Drenthe,18,xicl@,gele
9482,4616-1450701291-752238,Groningen_and_Drenthe,18,xel@,gele
9483,4725-1451141718-786180,Groningen_and_Drenthe,18,gcel@,gele
9484,4737-1451214259-790856,Groningen_and_Drenthe,18,gcicl@,gele
9485,4766-1451319429-800588,Groningen_and_Drenthe,18,xicl@,gele
9486,4895-1451510082-828199,Groningen_and_Drenthe,18,xel@,gele
9487,4923-1451686166-836576,Groningen_and_Drenthe,18,xicl@,gele
9488,5153-1453226043-908757,Groningen_and_Drenthe,18,gcel@,gele
9489,5191-1453409561-916191,Groningen_and_Drenthe,18,xel@,gele
9490,5383-1454008525-943766,Groningen_and_Drenthe,18,xel@,gele
9491,56-1449059221-4702,Groningen_and_Drenthe,18,xicl@,gele
9492,5655-1454014642-1016739,Groningen_and_Drenthe,18,gcel@,gele
9493,5658-1454016719-1033238,Groningen_and_Drenthe,18,xel@,gele
9494,5669-1454010931-970808,Groningen_and_Drenthe,18,xel@,gele
9495,5674-1454008676-961965,Groningen_and_Drenthe,18,xel@,gele
9496,6225-1454059654-1068991,Groningen_and_Drenthe,18,xel@,gele
9497,6259-1454066629-1079121,Groningen_and_Drenthe,18,gcicl@,gele
9498,6283-1454069779-1084433,Groningen_and_Drenthe,18,xicl@,gele
9499,6556-1454173794-1151604,Groningen_and_Drenthe,18,gcicl@,gele
9500,6944-1454513997-1269059,Groningen_and_Drenthe,18,xel@,gele
9501,7039-1454514020-1272710,Groningen_and_Drenthe,18,xel@,gele
9502,7055-1454514179-1274119,Groningen_and_Drenthe,18,xicl@,gele
9503,7140-1454515774-1277013,Groningen_and_Drenthe,18,gcel@,gele
9504,7168-1460974847-1282730,Groningen_and_Drenthe,18,gcel@,gele
9505,7257-1454963211-1322667,Groningen_and_Drenthe,18,xicl@,gele
9506,7275-1454600912-1329248,Groningen_and_Drenthe,18,xel@,gele
9507,7279-1454607339-1331920,Groningen_and_Drenthe,18,xel@,gele
9508,7281-1454610097-1332701,Groningen_and_Drenthe,18,gcel@,gele
9509,7355-1454695072-1356714,Groningen_and_Drenthe,18,gcel@,gele
9510,7394-1454794114-1373538,Groningen_and_Drenthe,18,xicl@,gele
9511,7436-1455037130-1385189,Groningen_and_Drenthe,18,gcicl@,gele
9512,7440-1454888827-1386913,Groningen_and_Drenthe,18,xicl@,gele
9513,7470-1455007508-1398935,Groningen_and_Drenthe,18,xel@,gele
9514,7661-1455632007-1463650,Groningen_and_Drenthe,18,xel@,gele
9515,7772-1455991999-1487053,Groningen_and_Drenthe,18,xicl@,gele
9516,778-1455227222-1426705,Groningen_and_Drenthe,18,xel@,gele
9517,7790-1456075753-1491128,Groningen_and_Drenthe,18,gcel@,gele
9518,7834-1456783224-1498859,Groningen_and_Drenthe,18,gcel@,gele
9519,7863-1456485729-1505226,Groningen_and_Drenthe,18,xel@,gele
9520,7955-1456509034-1528984,Groningen_and_Drenthe,18,xel@,gele
9521,7961-1456566360-1531125,Groningen_and_Drenthe,18,gcel@,gele
9522,8142-1457654959-1574058,Groningen_and_Drenthe,18,xel@,gele
9523,8404-1457714617-1583585,Groningen_and_Drenthe,18,gcel@,gele
9524,8604-1457951181-1624678,Groningen_and_Drenthe,18,xicl@,gele
9525,8674-1457952440-1627065,Groningen_and_Drenthe,18,xel@,gele
9526,8763-1457981483-1631842,Groningen_and_Drenthe,18,xel@,gele
9527,8834-1458054530-1659870,Groningen_and_Drenthe,18,gcel@,gele
9528,8937-1458986598-1710096,Groningen_and_Drenthe,18,gcel@,gele
9529,8963-1458480111-1689249,Groningen_and_Drenthe,18,gcel@,gele
9530,9007-1458735431-1701018,Groningen_and_Drenthe,18,xel@,gele
9531,9238-1463080816-1767054,Groningen_and_Drenthe,18,xicl@,gele
9532,9350-1462552409-1796206,Groningen_and_Drenthe,18,xicl@,gele
9533,9363-1462367752-1798908,Groningen_and_Drenthe,18,xel@,gele
9534,9396-1462889633-1804983,Groningen_and_Drenthe,18,xel@,gele
9535,9571-1463949148-1831570,Groningen_and_Drenthe,18,gcel@,gele
9536,9623-1463763294-1834049,Groningen_and_Drenthe,18,xel@,gele
9537,9753-1463938728-1842092,Groningen_and_Drenthe,18,xel@,gele
9538,9789-1464934225-2213362,Groningen_and_Drenthe,18,gcicl@,gele
9539,9822-1464254306-1957038,Groningen_and_Drenthe,18,xel@,gele
9540,9908-1464111027-1872530,Groningen_and_Drenthe,18,xel@,gele
9541,9935-1464014195-1848862,Groningen_and_Drenthe,18,gcel@,gele
9542,10015-1465413383-2277971,Limburg,18,xicl@,gele
9543,10029-1466007603-1853038,Limburg,18,gcel@,gele
9544,10038-1465762391-2307712,Limburg,18,xel@,gele
9545,10103-1464125975-1891758,Limburg,18,gcel@,gele
9546,10198-1465816194-2310204,Limburg,18,xel@,gele
9547,10234-1464079220-1853463,Limburg,18,gcicl@,gele
9548,10241-1464171239-1905738,Limburg,18,gcicl@,gele
9549,10267-1464421611-2079082,Limburg,18,gcicl@,gele
9550,10295-1464275682-1970804,Limburg,18,gcel@,gele
9551,10678-1464092786-1859759,Limburg,18,xicl@,gele
9552,10815-1464100534-1864717,Limburg,18,gcicl@,gele
9553,10873-1464120912-1884394,Limburg,18,gcicl@,gele
9554,10952-1464213849-1949152,Limburg,18,gcicl@,gele
9555,10988-1464178433-1910975,Limburg,18,gcel@,gele
9556,11135-1465203768-1868445,Limburg,18,gcicl@,gele
9557,11196-1465782862-2309511,Limburg,18,gcel@,gele
9558,11225-1464113926-1876179,Limburg,18,xel@,gele
9559,11326-1464177777-1910686,Limburg,18,gcel@,gele
9560,11364-1465218268-2257922,Limburg,18,gcicl@,gele
9561,11440-1464718386-2176765,Limburg,18,gcicl@,gele
9562,11719-1464169589-1904149,Limburg,18,gcicl@,gele
9563,12170-1464534213-2124639,Limburg,18,gcel@,gele
9564,12187-1464173059-1907216,Limburg,18,gcicl@,gele
9565,12279-1470565835-2265835,Limburg,18,xel@,gele
9566,12292-1465133071-2240647,Limburg,18,xel@,gele
9567,12308-1465765104-2308647,Limburg,18,xel@,gele
9568,12535-1464187170-1917690,Limburg,18,gcicl@,gele
9569,12960-1464200364-1931576,Limburg,18,xicl@,gele
9570,13066-1464202186-1930817,Limburg,18,gcicl@,gele
9571,13371-1464258131-1958794,Limburg,18,gcel@,gele
9572,13627-1464338414-2012492,Limburg,18,gcicl@,gele
9573,13862-1464259801-1959628,Limburg,18,gcel@,gele
9574,13969-1464262593-1960769,Limburg,18,gcicl@,gele
9575,14111-1477306573-2415171,Limburg,18,gcel@,gele
9576,14556-1464432509-2086066,Limburg,18,gcel@,gele
9577,14759-1464463016-2104106,Limburg,18,gcicl@,gele
9578,14812-1465500966-2286794,Limburg,18,gcicl@,gele
9579,14847-1467748522-2396589,Limburg,18,gcel@,gele
9580,14976-1464473552-2110559,Limburg,18,gcel@,gele
9581,1499-1449157564-75924,Limburg,18,xicl@,gele
9582,15101-1464939250-2216814,Limburg,18,gcicl@,gele
9583,15579-1465156083-2243591,Limburg,18,xicl@,gele
9584,15588-1464943538-2217146,Limburg,18,gcel@,gele
9585,15592-1465469779-2283059,Limburg,18,gcel@,gele
9586,1568-1450186403-685681,Limburg,18,gcel@,gele
9587,15779-1464355225-2033042,Limburg,18,gcicl@,gele
9588,15781-1465020259-2229334,Limburg,18,xel@,gele
9589,15937-1464367356-2050480,Limburg,18,gcel@,gele
9590,15955-1464367953-2051081,Limburg,18,xel@,gele
9591,15972-1464362762-2043189,Limburg,18,xicl@,gele
9592,16149-1464367384-2050153,Limburg,18,gcicl@,gele
9593,16207-1464391753-2075598,Limburg,18,xicl@,gele
9594,16210-1464534667-2125138,Limburg,18,gcel@,gele
9595,16222-1464424385-2080600,Limburg,18,gcel@,gele
9596,16307-1464114766-1877609,Limburg,18,xicl@,gele
9597,16311-1464116548-1879502,Limburg,18,gcicl@,gele
9598,16326-1464605483-1890342,Limburg,18,gcel@,gele
9599,16328-1464208896-1891220,Limburg,18,xicl@,gele
9600,16495-1464465547-2105979,Limburg,18,gcicl@,gele
9601,165-1449070863-13387,Limburg,18,gcel@,gele
9602,16718-1465841654-2312169,Limburg,18,gcel@,gele
9603,16849-1466661594-2366551,Limburg,18,xicl@,gele
9604,16938-1469362621-2402603,Limburg,18,xicl@,gele
9605,17031-1471295946-2426604,Limburg,18,gcel@,gele
9606,17089-1472370326-2434913,Limburg,18,gcel@,gele
9607,17126-1472372510-2437492,Limburg,18,gcel@,gele
9608,1726-1449171217-123950,Limburg,18,gcicl@,gele
9609,17282-1472373633-2447851,Limburg,18,gcel@,gele
9610,17321-1472396536-2455406,Limburg,18,xel@,gele
9611,17379-1472592467-2478538,Limburg,18,xel@,gele
9612,17469-1474483021-2491911,Limburg,18,gcicl@,gele
9613,17777-1482059569-2543221,Limburg,18,gcicl@,gele
9614,17820-1485297979-2550410,Limburg,18,xel@,gele
9615,17838-1484341615-2553059,Limburg,18,xicl@,gele
9616,1911-1449192708-167476,Limburg,18,gcel@,gele
9617,1987-1449589702-483286,Limburg,18,xel@,gele
9618,2007-1449229829-189455,Limburg,18,xel@,gele
9619,2033-1449235108-195151,Limburg,18,xicl@,gele
9620,204-1449071265-16358,Limburg,18,gcicl@,gele
9621,2219-1449526040-461369,Limburg,18,gcel@,gele
9622,2238-1449325849-286342,Limburg,18,gcicl@,gele
9623,2339-1449315634-263163,Limburg,18,gcicl@,gele
9624,2343-1449415444-370683,Limburg,18,gcel@,gele
9625,2416-1449314727-266792,Limburg,18,gcicl@,gele
9626,2477-1449316608-272835,Limburg,18,gcel@,gele
9627,2526-1449322048-281223,Limburg,18,gcel@,gele
9628,2720-1449358399-317918,Limburg,18,gcicl@,gele
9629,2744-1449355213-322349,Limburg,18,gcicl@,gele
9630,2782-1449364688-328078,Limburg,18,gcicl@,gele
9631,2981-1449405736-354083,Limburg,18,gcicl@,gele
9632,3025-1449434923-395867,Limburg,18,xel@,gele
9633,3047-1449411498-364188,Limburg,18,xel@,gele
9634,3151-1449436623-388963,Limburg,18,xicl@,gele
9635,3178-1449435995-397510,Limburg,18,xel@,gele
9636,3292-1449509997-440107,Limburg,18,gcel@,gele
9637,3293-1449502717-432098,Limburg,18,xel@,gele
9638,3318-1449507230-436784,Limburg,18,gcel@,gele
9639,3333-1449512765-444461,Limburg,18,gcel@,gele
9640,345-1449079765-33421,Limburg,18,xel@,gele
9641,3594-1449606371-504723,Limburg,18,gcicl@,gele
9642,3677-1449653503-524468,Limburg,18,gcicl@,gele
9643,3733-1449689955-546298,Limburg,18,gcel@,gele
9644,3737-1454332415-548250,Limburg,18,xel@,gele
9645,3973-1449924252-607071,Limburg,18,gcicl@,gele
9646,4124-1450000310-633341,Limburg,18,gcicl@,gele
9647,4215-1450046289-648766,Limburg,18,gcel@,gele
9648,4390-1450340153-705625,Limburg,18,gcel@,gele
9649,4502-1450599552-733683,Limburg,18,gcicl@,gele
9650,4547-1450613339-739728,Limburg,18,gcel@,gele
9651,4642-1450781328-761365,Limburg,18,gcicl@,gele
9652,4672-1450906994-772292,Limburg,18,xel@,gele
9653,4682-1450962631-775550,Limburg,18,gcel@,gele
9654,4690-1450998089-779010,Limburg,18,gcicl@,gele
9655,4722-1451131721-784773,Limburg,18,xicl@,gele
9656,4769-1451319929-800902,Limburg,18,gcicl@,gele
9657,4772-1451326115-803955,Limburg,18,gcicl@,gele
9658,4773-1451382044-801114,Limburg,18,gcel@,gele
9659,4777-1451379276-801459,Limburg,18,gcicl@,gele
9660,4782-1451322069-801843,Limburg,18,gcel@,gele
9661,4830-1451420296-821493,Limburg,18,gcel@,gele
9662,4851-1451385865-814965,Limburg,18,gcicl@,gele
9663,4858-1451396344-817057,Limburg,18,gcicl@,gele
9664,5058-1452382199-879165,Limburg,18,gcicl@,gele
9665,5088-1452628215-889740,Limburg,18,gcicl@,gele
9666,5132-1453054879-903364,Limburg,18,gcel@,gele
9667,5194-1453411322-916594,Limburg,18,gcel@,gele
9668,5203-1453476229-918814,Limburg,18,xicl@,gele
9669,5418-1454007527-946165,Limburg,18,gcel@,gele
9670,5476-1454008613-959995,Limburg,18,gcicl@,gele
9671,5486-1454008312-954605,Limburg,18,xicl@,gele
9672,5664-1454008429-959484,Limburg,18,xicl@,gele
9673,5728-1454057876-1063345,Limburg,18,xicl@,gele
9674,5882-1454010753-972894,Limburg,18,gcicl@,gele
9675,5900-1454010251-976438,Limburg,18,gcel@,gele
9676,5981-1454016989-1005323,Limburg,18,xel@,gele
9677,6150-1454028163-1054250,Limburg,18,gcel@,gele
9678,6178-1454049467-1058910,Limburg,18,gcicl@,gele
9679,6187-1454087411-1107745,Limburg,18,xel@,gele
9680,6352-1454082172-1100505,Limburg,18,xicl@,gele
9681,6377-1454086609-1107144,Limburg,18,gcel@,gele
9682,6420-1454096119-1116979,Limburg,18,gcicl@,gele
9683,6499-1454143398-1135751,Limburg,18,gcicl@,gele
9684,6562-1454177570-1154261,Limburg,18,gcel@,gele
9685,6628-1454238994-1169272,Limburg,18,gcicl@,gele
9686,6676-1454262778-1186539,Limburg,18,gcicl@,gele
9687,6679-1454262911-1186867,Limburg,18,gcicl@,gele
9688,6705-1454269257-1196030,Limburg,18,xel@,gele
9689,6813-1454367341-1234587,Limburg,18,gcel@,gele
9690,6875-1454450323-1255539,Limburg,18,xel@,gele
9691,6969-1454513848-1270053,Limburg,18,xel@,gele
9692,6971-1454522396-1270524,Limburg,18,xel@,gele
9693,7017-1454515986-1284071,Limburg,18,xicl@,gele
9694,7062-1454515049-1274496,Limburg,18,xel@,gele
9695,7074-1454514157-1274517,Limburg,18,xicl@,gele
9696,7091-1454604777-1331405,Limburg,18,gcel@,gele
9697,7103-1455013433-1276450,Limburg,18,gcicl@,gele
9698,7113-1454514888-1277461,Limburg,18,gcicl@,gele
9699,7183-1454519498-1294013,Limburg,18,xel@,gele
9700,7202-1454529601-1302764,Limburg,18,gcicl@,gele
9701,7358-1454698798-1358273,Limburg,18,gcicl@,gele
9702,7528-1455145560-1418369,Limburg,18,xel@,gele
9703,7538-1455195562-1420277,Limburg,18,gcel@,gele
9704,7543-1455196857-1420747,Limburg,18,gcicl@,gele
9705,7545-1455201336-1421749,Limburg,18,xel@,gele
9706,7791-1456080068-1491981,Limburg,18,gcicl@,gele
9707,7861-1456255353-1504718,Limburg,18,xicl@,gele
9708,7922-1456390022-1518176,Limburg,18,gcel@,gele
9709,7980-1456612045-1535566,Limburg,18,xel@,gele
9710,8132-1457613608-1571430,Limburg,18,xicl@,gele
9711,8236-1457784146-1577304,Limburg,18,gcicl@,gele
9712,8289-1457714265-1580565,Limburg,18,gcicl@,gele
9713,8295-1457730996-1579296,Limburg,18,xicl@,gele
9714,8392-1457713774-1582568,Limburg,18,gcel@,gele
9715,8490-1457719885-1598476,Limburg,18,gcicl@,gele
9716,8595-1457905705-1623513,Limburg,18,xel@,gele
9717,8668-1457953225-1626839,Limburg,18,gcicl@,gele
9718,8708-1457951336-1627893,Limburg,18,gcel@,gele
9719,8788-1457954862-1638195,Limburg,18,xel@,gele
9720,8823-1457992320-1655735,Limburg,18,xel@,gele
9721,8877-1463054462-1671123,Limburg,18,gcel@,gele
9722,9006-1458732141-1700656,Limburg,18,gcel@,gele
9723,9058-1459117800-1715884,Limburg,18,xel@,gele
9724,9096-1459547528-1725544,Limburg,18,gcicl@,gele
9725,9109-1459848876-1730367,Limburg,18,gcicl@,gele
9726,9111-1459849901-1730477,Limburg,18,gcicl@,gele
9727,9114-1459855452-1730640,Limburg,18,gcel@,gele
9728,9117-1459882812-1741013,Limburg,18,xel@,gele
9729,9120-1459852707-1731150,Limburg,18,gcicl@,gele
9730,9122-1459853335-1731258,Limburg,18,xel@,gele
9731,9128-1459854379-1731557,Limburg,18,gcel@,gele
9732,9131-1459854379-1731934,Limburg,18,gcel@,gele
9733,9132-1459854363-1732072,Limburg,18,gcicl@,gele
9734,9135-1459856630-1732963,Limburg,18,xicl@,gele
9735,9136-1459856411-1733239,Limburg,18,xicl@,gele
9736,9140-1459858041-1734067,Limburg,18,gcel@,gele
9737,9141-1459858347-1734395,Limburg,18,xicl@,gele
9738,9143-1459860307-1735400,Limburg,18,xicl@,gele
9739,9144-1459862835-1736299,Limburg,18,gcicl@,gele
9740,9145-1459862133-1736353,Limburg,18,gcel@,gele
9741,9157-1459869629-1738066,Limburg,18,gcel@,gele
9742,9161-1459873710-1738810,Limburg,18,gcicl@,gele
9743,9164-1459875086-1739463,Limburg,18,gcel@,gele
9744,9175-1459891125-1741930,Limburg,18,gcel@,gele
9745,9179-1459901812-1742922,Limburg,18,gcel@,gele
9746,9181-1459944348-1744919,Limburg,18,xel@,gele
9747,9188-1459981107-1747360,Limburg,18,gcicl@,gele
9748,9240-1460550997-1760966,Limburg,18,gcel@,gele
9749,9254-1460744035-1765414,Limburg,18,gcel@,gele
9750,9301-1461529133-1783626,Limburg,18,xel@,gele
9751,9531-1463917891-1830615,Limburg,18,gcicl@,gele
9752,9669-1463950694-1845891,Limburg,18,gcel@,gele
9753,9726-1464120308-1884028,Limburg,18,gcicl@,gele
9754,9888-1465597127-2296258,Limburg,18,gcel@,gele
9755,9925-1464126828-1890288,Limburg,18,xel@,gele
9756,10167-1464126204-1892602,Oost_Overijsel-Gelderland,18,gcicl@,gele
9757,10335-1464334868-2010774,Oost_Overijsel-Gelderland,18,gcel@,gele
9758,10442-1465763904-2308245,Oost_Overijsel-Gelderland,18,gcel@,gele
9759,10609-1464158785-1897941,Oost_Overijsel-Gelderland,18,gcicl@,gele
9760,10723-1464113036-1876393,Oost_Overijsel-Gelderland,18,xel@,gele
9761,10895-1464105621-1868773,Oost_Overijsel-Gelderland,18,xicl@,gele
9762,11156-1464112410-1875338,Oost_Overijsel-Gelderland,18,xicl@,gele
9763,11194-1464199187-1897995,Oost_Overijsel-Gelderland,18,xel@,gele
9764,11791-1464168521-1903525,Oost_Overijsel-Gelderland,18,gcel@,gele
9765,11940-1464166365-1902318,Oost_Overijsel-Gelderland,18,gcicl@,gele
9766,12145-1464191656-1905926,Oost_Overijsel-Gelderland,18,gcicl@,gele
9767,12631-1464259347-1954659,Oost_Overijsel-Gelderland,18,xel@,gele
9768,12954-1464213249-1929788,Oost_Overijsel-Gelderland,18,xel@,gele
9769,13104-1464300491-2002864,Oost_Overijsel-Gelderland,18,xel@,gele
9770,13285-1464205752-1938369,Oost_Overijsel-Gelderland,18,xel@,gele
9771,13452-1464284308-1975789,Oost_Overijsel-Gelderland,18,xel@,gele
9772,13550-1465925969-2315531,Oost_Overijsel-Gelderland,18,gcicl@,gele
9773,1383-1449156162-64764,Oost_Overijsel-Gelderland,18,xicl@,gele
9774,13884-1465540707-2289603,Oost_Overijsel-Gelderland,18,xicl@,gele
9775,14656-1464295610-1995785,Oost_Overijsel-Gelderland,18,xel@,gele
9776,14712-1464509506-2114200,Oost_Overijsel-Gelderland,18,xel@,gele
9777,14949-1464344081-2019854,Oost_Overijsel-Gelderland,18,gcicl@,gele
9778,1496-1449158073-75854,Oost_Overijsel-Gelderland,18,xel@,gele
9779,14966-1464382078-2068752,Oost_Overijsel-Gelderland,18,xicl@,gele
9780,15012-1464459869-2101409,Oost_Overijsel-Gelderland,18,gcel@,gele
9781,1524-1449157578-77619,Oost_Overijsel-Gelderland,18,gcel@,gele
9782,15271-1464355981-2034659,Oost_Overijsel-Gelderland,18,xel@,gele
9783,15456-1464342729-2019037,Oost_Overijsel-Gelderland,18,xicl@,gele
9784,15474-1464431011-2064532,Oost_Overijsel-Gelderland,18,xel@,gele
9785,15580-1464347050-2023792,Oost_Overijsel-Gelderland,18,xicl@,gele
9786,15629-1464793348-2190843,Oost_Overijsel-Gelderland,18,gcel@,gele
9787,15664-1464353929-2031054,Oost_Overijsel-Gelderland,18,xel@,gele
9788,16057-1464361701-2041776,Oost_Overijsel-Gelderland,18,xel@,gele
9789,16156-1464645736-2164469,Oost_Overijsel-Gelderland,18,gcel@,gele
9790,16188-1464548211-2109497,Oost_Overijsel-Gelderland,18,gcicl@,gele
9791,1621-1449159534-89743,Oost_Overijsel-Gelderland,18,gcicl@,gele
9792,16213-1464372685-2057131,Oost_Overijsel-Gelderland,18,gcel@,gele
9793,16242-1464367632-2051136,Oost_Overijsel-Gelderland,18,xel@,gele
9794,16270-1464079112-1853517,Oost_Overijsel-Gelderland,18,gcel@,gele
9795,16295-1464104732-1867732,Oost_Overijsel-Gelderland,18,xel@,gele
9796,16300-1464109548-1871951,Oost_Overijsel-Gelderland,18,gcel@,gele
9797,16318-1464119566-1883717,Oost_Overijsel-Gelderland,18,xel@,gele
9798,16368-1464205542-1938314,Oost_Overijsel-Gelderland,18,xel@,gele
9799,16439-1464357551-2024922,Oost_Overijsel-Gelderland,18,gcel@,gele
9800,16497-1464628651-2109617,Oost_Overijsel-Gelderland,18,gcel@,gele
9801,16501-1464549643-2133201,Oost_Overijsel-Gelderland,18,xel@,gele
9802,16505-1464530929-2123252,Oost_Overijsel-Gelderland,18,gcel@,gele
9803,16532-1464620225-2148611,Oost_Overijsel-Gelderland,18,gcel@,gele
9804,1654-1449397419-340186,Oost_Overijsel-Gelderland,18,xel@,gele
9805,16621-1464988266-2226790,Oost_Overijsel-Gelderland,18,xel@,gele
9806,17187-1472372277-2440905,Oost_Overijsel-Gelderland,18,xel@,gele
9807,17226-1472378397-2462808,Oost_Overijsel-Gelderland,18,gcicl@,gele
9808,17237-1472372983-2444734,Oost_Overijsel-Gelderland,18,gcel@,gele
9809,17518-1476280951-2508901,Oost_Overijsel-Gelderland,18,xel@,gele
9810,17700-1479846464-2531242,Oost_Overijsel-Gelderland,18,xel@,gele
9811,1814-1449178446-145838,Oost_Overijsel-Gelderland,18,xicl@,gele
9812,1959-1449220647-177579,Oost_Overijsel-Gelderland,18,xicl@,gele
9813,1982-1449232885-192849,Oost_Overijsel-Gelderland,18,xel@,gele
9814,2057-1449242292-203886,Oost_Overijsel-Gelderland,18,xel@,gele
9815,2426-1449315376-267148,Oost_Overijsel-Gelderland,18,gcel@,gele
9816,2486-1449318199-274815,Oost_Overijsel-Gelderland,18,xel@,gele
9817,2515-1449320213-279181,Oost_Overijsel-Gelderland,18,xicl@,gele
9818,2612-1449334787-297937,Oost_Overijsel-Gelderland,18,xel@,gele
9819,2625-1452202548-303698,Oost_Overijsel-Gelderland,18,gcel@,gele
9820,2640-1450563466-304540,Oost_Overijsel-Gelderland,18,xicl@,gele
9821,2668-1449343187-309857,Oost_Overijsel-Gelderland,18,xel@,gele
9822,2682-1449346805-313030,Oost_Overijsel-Gelderland,18,gcel@,gele
9823,2849-1449405127-336235,Oost_Overijsel-Gelderland,18,gcel@,gele
9824,2982-1449406354-354154,Oost_Overijsel-Gelderland,18,xel@,gele
9825,3060-1449412912-365893,Oost_Overijsel-Gelderland,18,xel@,gele
9826,309-1449076685-28221,Oost_Overijsel-Gelderland,18,xel@,gele
9827,3377-1449531177-465477,Oost_Overijsel-Gelderland,18,gcel@,gele
9828,3399-1449524770-459504,Oost_Overijsel-Gelderland,18,gcel@,gele
9829,3428-1449556948-467116,Oost_Overijsel-Gelderland,18,gcel@,gele
9830,3437-1449563771-469058,Oost_Overijsel-Gelderland,18,xicl@,gele
9831,3477-1449583164-479277,Oost_Overijsel-Gelderland,18,gcicl@,gele
9832,3583-1449603224-501445,Oost_Overijsel-Gelderland,18,gcel@,gele
9833,3601-1449606968-506524,Oost_Overijsel-Gelderland,18,xel@,gele
9834,3702-1449668720-532233,Oost_Overijsel-Gelderland,18,xel@,gele
9835,3748-1449692852-550624,Oost_Overijsel-Gelderland,18,gcel@,gele
9836,3823-1449750847-566524,Oost_Overijsel-Gelderland,18,xel@,gele
9837,3857-1449775849-576627,Oost_Overijsel-Gelderland,18,gcel@,gele
9838,3872-1449784978-580446,Oost_Overijsel-Gelderland,18,xel@,gele
9839,3964-1449924088-606444,Oost_Overijsel-Gelderland,18,gcicl@,gele
9840,3975-1449925308-607539,Oost_Overijsel-Gelderland,18,gcel@,gele
9841,4012-1449932819-613516,Oost_Overijsel-Gelderland,18,xicl@,gele
9842,4028-1449935719-616078,Oost_Overijsel-Gelderland,18,gcicl@,gele
9843,4245-1450040409-658433,Oost_Overijsel-Gelderland,18,xel@,gele
9844,4373-1450272581-697630,Oost_Overijsel-Gelderland,18,xel@,gele
9845,4424-1450450223-714998,Oost_Overijsel-Gelderland,18,xicl@,gele
9846,4444-1450519474-721007,Oost_Overijsel-Gelderland,18,xel@,gele
9847,4495-1450589288-732995,Oost_Overijsel-Gelderland,18,xicl@,gele
9848,4674-1450945584-773186,Oost_Overijsel-Gelderland,18,xicl@,gele
9849,4844-1451380187-813390,Oost_Overijsel-Gelderland,18,xel@,gele
9850,4907-1452285917-872471,Oost_Overijsel-Gelderland,18,gcicl@,gele
9851,4926-1451776384-841696,Oost_Overijsel-Gelderland,18,gcicl@,gele
9852,4937-1451750548-839439,Oost_Overijsel-Gelderland,18,xel@,gele
9853,507-1450197818-688032,Oost_Overijsel-Gelderland,18,xel@,gele
9854,5330-1454019942-941163,Oost_Overijsel-Gelderland,18,gcel@,gele
