7017-1454591089-1324758,sc@nect,lacx,nacdact,s,do,n,ocnb@kecnd@,prson,ics,gc@kust,Limburg
7074-1454516251-1285233,sc@nect,lacxt,n@dact,z@,do,n,ocnb@kecnd@,p@rson,ics,gc@kust,Limburg
7113-1454516194-1284568,z@nect,lacx,nadact,s,do,@,ocnb@kecnd@,p@rson,ics,gc@kus,Limburg
7183-1454522013-1297647,z@nect,lacx,ndact,z@,dor,@,ocn@kecnd@,p@rson,ics,gc@kus,Limburg
7202-1454537763-1313273,z@nect,lacx,nacdact,z@,do,@,ocnb@kecnd@,pson,ics,gc@kust,Limburg
7358-1454700491-1359374,sc@nect,lacxt,n@dact,s,do,@n,ocnb@kecnd@,p@rson,ics,x@kust,Limburg
7538-1455197230-1420820,z@nect,lacx,nadact,s@,do,@n,ocnb@kecnd@,prson,ics,x@kust,Limburg
7543-1455198356-1421352,z@nect,lacxt,nadact,s@,do,n,ocnb@kecnd@,prson,ics,gc@kust,Limburg
7545-1455204759-1422313,z@nect,lacx,nadact,z@,dor,@,ocnb@kecnd@,prson,ics,gc@kust,Limburg
7791-1456087066-1492440,sc@nect,lacx,nacdact,z,do,@,ocnb@kecnd@,p@rson,ics,x@kus,Limburg
7861-1456320326-1511090,sc@nect,lacx,nadact,z@,do,@n,ocn@kecnd@,p@son,ics,gc@kust,Limburg
8132-1457615325-1571590,z@nect,lacxt,nadact,s,do,@n,ocnb@kecnd@,p@rson,ics,x@kust,Limburg
8236-1457784990-1611083,sc@nect,lacx,nadact,s,do,@,ocn@kecnd@,prson,ics,x@kust,Limburg
8289-1457716215-1593034,z@nect,lacx,n@dact,z,do,@n,ocnb@kecnd@,p@rson,ics,gc@kus,Limburg
8295-1457731901-1605091,sc@nect,lacxt,nadact,s@,dor,n,ocnb@kecnd@,prson,ics,gc@kust,Limburg
8392-1457723510-1601640,z@nect,lacx,nacdact,s@,dor,n,ocnb@kecnd@,prson,ics,gc@kus,Limburg
8490-1457720958-1600409,sc@nect,lacx,nadact,z@,do,@n,ocnb@kecnd@,p@rson,ics,gc@kus,Limburg
8595-1457960577-1645132,sc@nect,lacxt,nadact,s@,do,@,ocnb@kecnd@,pson,ics,x@kust,Limburg
8668-1458028674-1657464,z@nect,lacxt,nadact,z@,do,n,ocnb@kecnd@,prson,ics,gc@kus,Limburg
8708-1457952401-1633797,z@nect,lacxt,nadact,s,do,@n,ocnb@kecnd@,p@son,ics,gc@kust,Limburg
8788-1457955801-1641026,sc@nect,lacxt,nadact,s@,do,@,ocn@kecnd@,prson,ics,gc@kust,Limburg
8877-1463074149-1809766,z@nect,lacxt,n@dact,s,do,@n,ocnb@kecnd@,prson,ics,gc@kust,Limburg
9006-1460797745-1708674,sc@nect,lacx,nacdact,s,do,n,ocnb@kecnd@,prson,ics,gc@kust,Limburg
9058-1460195886-1753222,sc@nect,lacx,nacdact,s,do,n,ocnb@kecnd@,p@son,ics,x@kust,Limburg
9096-1459550935-1725678,sc@nect,lacxt,nacdact,z@,do,n,ocnb@kecnd@,pson,ics,x@kust,Limburg
9109-1459937456-1744024,sc@nect,lacxt,nadact,z@,dor,@,ocnb@kecnd@,prson,ics,gc@kust,Limburg
9111-1460024410-1747846,z@nect,lacxt,n@dact,z,do,n,ocnb@kecnd@,p@rson,ics,gc@kus,Limburg
9114-1459856456-1733143,z@nect,lacx,n@dact,z,do,n,ocn@kecnd@,prson,ics,x@kus,Limburg
9120-1459854399-1731772,z@nect,lacxt,nadact,s,dor,@n,ocnb@kecnd@,p@rson,ics,x@kust,Limburg
9122-1459855226-1732256,sc@nect,lacxt,n@dact,s@,do,@n,ocnb@kecnd@,prson,ics,gc@kust,Limburg
9128-1459886469-1741373,sc@nect,lacxt,nadact,s@,do,@n,ocnb@kecnd@,prson,ics,x@kust,Limburg
9131-1459857215-1733780,sc@nect,lacxt,nacdact,z@,do,n,ocnb@kecnd@,pson,ics,gc@kust,Limburg
9132-1459856286-1732876,z@nect,lacxt,nadact,s,do,n,ocnb@kecnd@,prson,ics,x@kust,Limburg
9136-1459857760-1734214,sc@nect,lacx,n@dact,z,do,@,ocnb@kecnd@,prson,ics,gc@kust,Limburg
9140-1459859258-1734973,sc@nect,lacxt,nacdact,s,do,@,ocnb@kecnd@,prson,ics,gc@kust,Limburg
9141-1463865151-1839377,z@nect,lacx,nadact,z@,do,n,ocnb@kecnd@,prson,ics,x@kus,Limburg
9144-1459863413-1736762,z@nect,lacx,n@dact,z@,dor,@,ocn@kecnd@,p@rson,ics,x@kust,Limburg
9145-1459863876-1736846,z@nect,lacxt,nadact,z@,do,@n,ocnb@kecnd@,prson,ics,x@kust,Limburg
9157-1459872676-1738725,z@nect,lacx,nadact,s@,do,n,ocnb@kecnd@,p@rson,ics,x@kust,Limburg
9161-1459932034-1743458,sc@nect,lacxt,nadact,z@,do,@,ocnb@kecnd@,pson,ics,gc@kust,Limburg
9164-1459876206-1739796,sc@nect,lacxt,nadact,s,do,@,ocnb@kecnd@,p@rson,ics,gc@kust,Limburg
9175-1459893166-1742245,sc@nect,lacxt,nadact,s,dor,@n,ocnb@kecnd@,prson,ics,x@kust,Limburg
9179-1459904104-1743050,z@nect,lacx,nadact,s@,do,@n,ocnb@kecnd@,p@rson,ics,x@kus,Limburg
9181-1459969389-1746534,z@nect,lacx,nadact,s@,do,n,ocnb@kecnd@,pson,ics,gc@kust,Limburg
9240-1460553318-1761184,sc@nect,lacxt,nadact,z,do,@,ocnb@kecnd@,prson,ics,x@kus,Limburg
9531-1463926100-1842515,sc@nect,lacxt,nacdact,s,do,@n,ocnb@kecnd@,prson,ics,x@kust,Limburg
9669-1463952566-1846284,z@nect,lacxt,ndact,z@,do,n,ocn@kecnd@,p@son,ics,x@kust,Limburg
9888-1465599339-2296495,z@nect,lacxt,n@dact,s,dor,@,ocn@kecnd@,prson,ics,x@kust,Limburg
9925-1468615539-2405650,sc@nect,lacxt,nadact,s,do,n,ocnb@kecnd@,pson,ics,x@kus,Limburg
10442-1465930813-2316729,z@nect,lacxt,n@dact,s@,dor,n,ocnb@kecnd@,p@son,ics,x@kus,Oost_Overijsel-Gelderland
10609-1464162497-1899211,z@nect,lacxt,nadact,s@,do,@n,ocn@kecnd@,pson,ics,x@kust,Oost_Overijsel-Gelderland
10723-1464296290-1997447,z@nect,lacxt,nadact,s,do,@,ocn@kecnd@,prson,ics,gc@kust,Oost_Overijsel-Gelderland
10895-1464106992-1869780,sc@nect,lacxt,nadact,s,do,@,ocnb@kecnd@,pson,ics,gc@kust,Oost_Overijsel-Gelderland
11156-1464200125-1932437,sc@nect,lacx,nadact,s,dor,n,ocn@kecnd@,prson,ics,gc@kus,Oost_Overijsel-Gelderland
11791-1466162633-2084808,sc@nect,lacxt,nadact,z,do,@,ocnb@kecnd@,p@son,ics,gc@kust,Oost_Overijsel-Gelderland
11940-1464641399-2162502,z@nect,lacx,nadact,s,do,@n,ocn@kecnd@,p@son,ics,x@kus,Oost_Overijsel-Gelderland
12145-1464348586-1955715,z@nect,lacxt,n@dact,s@,do,n,ocnb@kecnd@,p@rson,ics,x@kust,Oost_Overijsel-Gelderland
12631-1464261201-1960405,sc@nect,lacx,n@dact,s@,do,@,ocn@kecnd@,p@son,ics,x@kust,Oost_Overijsel-Gelderland
12954-1464380860-2067351,sc@nect,lacxt,n@dact,s,do,@,ocnb@kecnd@,p@son,ics,gc@kust,Oost_Overijsel-Gelderland
13104-1464301574-2004291,sc@nect,lacxt,nadact,z@,do,n,ocn@kecnd@,p@son,ics,gc@kust,Oost_Overijsel-Gelderland
13285-1464899638-2212151,z@nect,lacxt,nadact,s@,do,n,ocn@kecnd@,pson,ics,x@kust,Oost_Overijsel-Gelderland
13452-1464285647-1981976,sc@nect,lacx,n@dact,s@,dor,@,ocnb@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
13550-1465927214-2315910,z@nect,lacxt,n@dact,s,do,n,ocnb@kecnd@,p@rson,ics,gc@kus,Oost_Overijsel-Gelderland
13884-1465541975-2289734,sc@nect,lacxt,nacdact,s@,dor,@,ocnb@kecnd@,p@son,ics,gc@kust,Oost_Overijsel-Gelderland
14656-1464297210-1998611,z@nect,lacx,nadact,s@,do,n,ocn@kecnd@,p@son,ics,x@kust,Oost_Overijsel-Gelderland
14949-1464355452-2033969,sc@nect,lacx,n@dact,z,do,n,ocn@kecnd@,p@son,ics,gc@kus,Oost_Overijsel-Gelderland
14966-1464384171-2070595,sc@nect,lacxt,nadact,s@,dor,n,ocnb@kecnd@,p@son,ics,x@kust,Oost_Overijsel-Gelderland
15012-1465407196-2277047,z@nect,lacxt,nadact,z@,dor,@n,ocnb@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
1524-1453228961-909028,sc@nect,lacxt,nadact,s@,do,n,ocnb@kecnd@,p@son,ics,gc@kust,Oost_Overijsel-Gelderland
15271-1464426861-2082322,sc@nect,lacx,n@dact,s@,do,@,ocnb@kecnd@,p@son,ics,x@kust,Oost_Overijsel-Gelderland
15456-1464344449-2020508,z@nect,lacxt,nadact,s,dor,n,ocnb@kecnd@,p@son,ics,x@kust,Oost_Overijsel-Gelderland
15474-1464464525-2092277,sc@nect,lacxt,nadact,s,dor,@,ocnb@kecnd@,p@son,ics,gc@kust,Oost_Overijsel-Gelderland
15580-1464348250-2025783,sc@nect,lacxt,n@dact,s,do,n,ocnb@kecnd@,pson,ics,x@kust,Oost_Overijsel-Gelderland
15629-1464795754-2191664,z@nect,lacxt,nadact,s,do,@n,ocn@kecnd@,p@son,ics,x@kust,Oost_Overijsel-Gelderland
15664-1464355495-2033382,sc@nect,lacxt,nadact,s,do,n,ocnb@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
16057-1464363697-2044270,sc@nect,lacxt,nadact,s,dor,n,ocnb@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
16156-1464646805-2165005,sc@nect,lacx,nadact,s@,do,n,ocnb@kecnd@,p@son,ics,x@kust,Oost_Overijsel-Gelderland
16188-1464549318-2133378,sc@nect,lacxt,nadact,s@,dor,@n,ocnb@kecnd@,prson,ics,gc@kust,Oost_Overijsel-Gelderland
1621-1449234103-194453,sc@nect,lacx,n@dact,z,do,n,ocnb@kecnd@,prson,ics,x@kus,Oost_Overijsel-Gelderland
16270-1464080343-1853755,sc@nect,lacxt,nadact,s@,dor,n,ocnb@kecnd@,p@son,ics,x@kus,Oost_Overijsel-Gelderland
16300-1464112699-1875750,sc@nect,lacxt,nadact,s@,dor,@,ocn@kecnd@,p@son,ics,gc@kus,Oost_Overijsel-Gelderland
16318-1464120809-1886627,sc@nect,lacxt,nadact,s@,do,@,ocnb@kecnd@,p@son,ics,x@kust,Oost_Overijsel-Gelderland
16368-1464207533-1940725,z@nect,lacxt,nacdact,s@,do,n,ocnb@kecnd@,prson,ics,x@kus,Oost_Overijsel-Gelderland
16497-1464630663-2155706,sc@nect,lacxt,nadact,s,do,@,ocnb@kecnd@,p@son,ics,x@kus,Oost_Overijsel-Gelderland
16501-1464621407-2150900,sc@nect,lacxt,nadact,s@,do,n,ocnb@kecnd@,prson,ics,gc@kust,Oost_Overijsel-Gelderland
16505-1464543234-2125053,z@nect,lacxt,nadact,s,do,@,ocn@kecnd@,prson,ics,x@kus,Oost_Overijsel-Gelderland
1654-1449405519-351894,sc@nect,lacxt,nadact,s@,do,@,ocnb@kecnd@,prson,ics,gc@kus,Oost_Overijsel-Gelderland
16621-1465152632-2243338,sc@nect,lacx,nadact,s,do,n,ocn@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
17187-1472373793-2449719,sc@nect,lacxt,nadact,s@,do,@,ocn@kecnd@,p@son,ics,x@kus,Oost_Overijsel-Gelderland
17226-1472584392-2478043,sc@nect,lacxt,nadact,s@,do,n,ocnb@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
17518-1476283577-2509034,sc@nect,lacxt,ndact,s,dor,n,ocnb@kecnd@,pson,ics,x@kus,Oost_Overijsel-Gelderland
17700-1479852991-2531587,sc@nect,lacxt,n@dact,s@,dor,n,ocnb@kecnd@,prson,ics,gc@kust,Oost_Overijsel-Gelderland
1982-1449326856-288764,z@nect,lacx,nadact,s,do,n,ocnb@kecnd@,prson,ics,gc@kus,Oost_Overijsel-Gelderland
2426-1450116685-674276,sc@nect,lacx,nadact,s,do,@n,ocnb@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
2486-1449324304-286242,sc@nect,lacxt,nadact,s,dor,@n,ocnb@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
2625-1452270094-870395,sc@nect,lacxt,nadact,s@,dor,@,ocnb@kecnd@,pson,ics,x@kus,Oost_Overijsel-Gelderland
2682-1449475044-412957,z@nect,lacx,nadact,s@,dor,@,ocnb@kecnd@,prson,ics,gc@kust,Oost_Overijsel-Gelderland
2982-1449736988-559524,sc@nect,lacx,nadact,z@,dor,@,ocnb@kecnd@,p@son,ics,gc@kus,Oost_Overijsel-Gelderland
3060-1449415705-369281,z@nect,lacxt,nadact,s,do,n,ocn@kecnd@,prson,ics,gc@kus,Oost_Overijsel-Gelderland
309-1449155746-63770,sc@nect,lacx,nadact,z,dor,n,ocn@kecnd@,p@son,ics,x@kus,Oost_Overijsel-Gelderland
3377-1449533449-466390,sc@nect,lacxt,nadact,s@,do,n,ocnb@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
3399-1449597524-493173,sc@nect,lacx,nadact,z,dor,n,ocnb@kecnd@,p@son,ics,gc@kust,Oost_Overijsel-Gelderland
3477-1449595180-480446,sc@nect,lacx,nadact,z@,dor,@,ocn@kecnd@,p@son,ics,gc@kus,Oost_Overijsel-Gelderland
3583-1449604939-504415,z@nect,lacxt,nadact,s,do,@,ocnb@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
3823-1452344804-876532,sc@nect,lacxt,nadact,z@,dor,@,ocnb@kecnd@,prson,ics,gc@kust,Oost_Overijsel-Gelderland
3964-1449927432-609635,z@nect,lacxt,nadact,z,do,n,ocn@kecnd@,p@son,ics,gc@kust,Oost_Overijsel-Gelderland
4012-1450112019-621807,z@nect,lacxt,n@dact,z@,do,@n,ocn@kecnd@,p@son,ics,x@kust,Oost_Overijsel-Gelderland
4028-1450004808-636616,sc@nect,lacxt,n@dact,s,do,n,ocnb@kecnd@,p@son,ics,gc@kust,Oost_Overijsel-Gelderland
4245-1450072328-665276,sc@nect,lacxt,nadact,s@,dor,n,ocnb@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
4373-1450273699-697873,sc@nect,lacxt,nadact,s,dor,n,ocnb@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
4424-1455798697-1471466,sc@nect,lacxt,nadact,s@,dor,@,ocnb@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
4444-1450521963-721376,sc@nect,lacxt,nadact,s@,dor,@,ocnb@kecnd@,pson,ics,x@kust,Oost_Overijsel-Gelderland
4495-1450601241-734727,sc@nect,lacxt,nadact,s@,dor,n,ocn@kecnd@,pson,ics,gc@kus,Oost_Overijsel-Gelderland
4674-1450954064-774337,z@nect,lacxt,nadact,s,do,n,ocnb@kecnd@,p@son,ics,gc@kust,Oost_Overijsel-Gelderland
4844-1451414879-820532,sc@nect,lacx,nadact,s,dor,@,ocn@kecnd@,p@son,ics,x@kus,Oost_Overijsel-Gelderland
4907-1454965709-1395955,sc@nect,lacx,n@dact,z@,do,@,ocn@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
4926-1452967440-901040,z@nect,lacx,nadact,s@,dor,n,ocn@kecnd@,prson,ics,gc@kust,Oost_Overijsel-Gelderland
4937-1451768648-840420,sc@nect,lacxt,nacdact,z,dor,n,ocnb@kecnd@,p@son,ics,gc@kust,Oost_Overijsel-Gelderland
5330-1454021837-1047064,z@nect,lacxt,nadact,s@,dor,@,ocnb@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
5538-1454011404-1001799,sc@nect,lacxt,nadact,s@,dor,n,ocnb@kecnd@,p@son,ics,x@kust,Oost_Overijsel-Gelderland
5559-1454009606-978911,z@nect,lacx,nadact,z@,dor,@,ocnb@kecnd@,prson,ics,gc@kust,Oost_Overijsel-Gelderland
5598-1454101280-1122467,sc@nect,lacx,nadact,s,dor,@n,ocnb@kecnd@,p@son,ics,x@kust,Oost_Overijsel-Gelderland
5857-1457598832-1570684,z@nect,lacxt,nadact,s,dor,@,ocn@kecnd@,prson,ics,x@kus,Oost_Overijsel-Gelderland
6030-1454015918-1029727,sc@nect,lacx,nadact,s@,dor,@,ocnb@kecnd@,prson,ics,gc@kust,Oost_Overijsel-Gelderland
6077-1454372426-1236023,z@nect,lacxt,nacdact,s,do,n,ocnb@kecnd@,p@rson,ics,gc@kus,Oost_Overijsel-Gelderland
6216-1461175160-1570269,sc@nect,lacxt,n@dact,s@,dor,@,ocnb@kecnd@,prson,ics,gc@kust,Oost_Overijsel-Gelderland
6293-1454668866-1327543,sc@nect,lacxt,nadact,s@,do,n,ocnb@kecnd@,p@son,ics,gc@kust,Oost_Overijsel-Gelderland
6308-1454077673-1095543,sc@nect,lacx,nadact,s@,dor,@,ocnb@kecnd@,p@son,ics,gc@kust,Oost_Overijsel-Gelderland
6458-1454757616-1367067,sc@nect,lacx,nadact,s@,do,n,ocn@kecnd@,prson,ics,gc@kus,Oost_Overijsel-Gelderland
6545-1454170536-1149841,sc@nect,lacx,nadact,s,dor,n,ocnb@kecnd@,p@son,ics,gc@kust,Oost_Overijsel-Gelderland
6579-1454255923-1182350,sc@nect,lacx,nadact,z,do,n,ocnb@kecnd@,p@rson,ics,x@kust,Oost_Overijsel-Gelderland
6796-1454358016-1230208,sc@nect,lacx,n@dact,s,do,n,ocnb@kecnd@,prson,ics,gc@kust,Oost_Overijsel-Gelderland
6911-1454524812-1301476,sc@nect,lacx,nadact,s@,do,@,ocnb@kecnd@,p@son,ics,x@kust,Oost_Overijsel-Gelderland
6930-1456496298-1527161,sc@nect,lacxt,n@dact,s,do,@n,ocnb@kecnd@,prson,ics,x@kus,Oost_Overijsel-Gelderland
6968-1454519169-1294401,sc@nect,lacxt,n@dact,s,dor,@,ocnb@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
7244-1455025943-1402678,z@nect,lacx,nadact,s@,dor,@,ocnb@kecnd@,p@son,ics,x@kust,Oost_Overijsel-Gelderland
7277-1454690925-1355825,sc@nect,lacxt,nadact,s,do,n,ocnb@kecnd@,p@son,ics,gc@kus,Oost_Overijsel-Gelderland
7420-1454861574-1382041,sc@nect,lacx,nadact,z,dor,n,ocnb@kecnd@,p@son,ics,gc@kust,Oost_Overijsel-Gelderland
7484-1455105169-1411306,z@nect,lacxt,nacdact,s,dor,n,ocn@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
7874-1456332735-1508521,z@nect,lacxt,nacdact,s,do,n,ocnb@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
8004-1456773592-1541193,sc@nect,lacx,nadact,s@,do,n,ocn@kecnd@,prson,ics,gc@kus,Oost_Overijsel-Gelderland
828-1449171206-125849,z@nect,lacxt,nadact,s@,do,@n,ocnb@kecnd@,p@son,ics,x@kust,Oost_Overijsel-Gelderland
83-1449318019-222303,sc@nect,lacxt,nadact,s,do,n,ocnb@kecnd@,pson,ics,gc@kust,Oost_Overijsel-Gelderland
8391-1458055761-1660349,sc@nect,lacx,nadact,s,dor,@,ocnb@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
8466-1460188098-1753039,z@nect,lacx,n@dact,z@,dor,@n,ocnb@kecnd@,prson,ics,gc@kust,Oost_Overijsel-Gelderland
8529-1457778125-1609887,z@nect,lacxt,n@dact,s,dor,@n,ocnb@kecnd@,p@son,ics,gc@kust,Oost_Overijsel-Gelderland
8641-1458176181-1637525,z@nect,lacxt,nadact,s@,do,@n,ocnb@kecnd@,prson,ics,x@kus,Oost_Overijsel-Gelderland
8804-1457966866-1648872,sc@nect,lacxt,nadact,s,dor,@,ocn@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
8845-1481835408-2542106,z@nect,lacxt,n@dact,z,do,n,ocnb@kecnd@,prson,ics,gc@kus,Oost_Overijsel-Gelderland
9073-1460292936-1755474,sc@nect,lacxt,nadact,s,do,n,ocn@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
9076-1459460185-1721697,sc@nect,lacx,nadact,s,do,n,ocnb@kecnd@,prson,ics,x@kust,Oost_Overijsel-Gelderland
9220-1460919133-1769308,sc@nect,lacxt,nadact,s@,dor,n,ocnb@kecnd@,p@son,ics,x@kust,Oost_Overijsel-Gelderland
9415-1462987163-1806535,sc@nect,lacxt,nadact,s,do,@,ocn@kecnd@,p@son,ics,x@kust,Oost_Overijsel-Gelderland
9486-1463342245-1818738,z@nect,lacx,nadact,s,dor,@,ocnb@kecnd@,prson,ics,gc@kust,Oost_Overijsel-Gelderland
9561-1463754832-1832972,z@nect,lacx,ndact,s@,do,@,ocn@kecnd@,pson,ics,gc@kus,Oost_Overijsel-Gelderland
9593-1463749046-1831623,sc@nect,lacx,nadact,s@,do,n,ocn@kecnd@,p@son,ics,x@kust,Oost_Overijsel-Gelderland
9910-1464027456-1851184,sc@nect,lacx,nadact,s,do,@,ocnb@kecnd@,p@son,ics,x@kust,Oost_Overijsel-Gelderland
